,client_id,client_district_id,client_age,client_gender,disp_id,account_id,type,alltime_sum_trans_amount_by_account_id,alltime_mean_trans_amount_by_account_id,alltime_total_nbr_trans,mean_trans_amount_of_Household,mean_trans_amount_of_Insurance_payment,mean_trans_amount_of_Interest_credited,mean_trans_amount_of_Loan_payment,mean_trans_amount_of_Old-age_pension,mean_trans_amount_of_Payment_for_statement,mean_trans_amount_of_Sanction_interest_if_negative_balance,mean_trans_amount_of_Unknown_Transaction_Type,nbr_trans_Household,nbr_trans_Insurance_payment,nbr_trans_Interest_credited,nbr_trans_Loan_payment,nbr_trans_Old-age_pension,nbr_trans_Payment_for_statement,nbr_trans_Sanction_interest_if_negative_balance,nbr_trans_Unknown_Transaction_Type,mean_trans_amount_of_Credit,mean_trans_amount_of_Unknown_Transaction_Type,mean_trans_amount_of_Withdrawal,nbr_trans_Credit,nbr_trans_Unknown_Transaction_Type,nbr_trans_Withdrawal,1yr_sum_trans_amount_by_account_id,1yr_mean_trans_amount_by_account_id,1yr_total_nbr_trans,3yr_sum_trans_amount_by_account_id,3yr_mean_trans_amount_by_account_id,3yr_total_nbr_trans,trans_ratio_98_97,trans_ratio_97_96,sum_order_amount_by_account_id,mean_order_amount_by_account_id,total_nbr_orders,mean_order_amount_of_Household,mean_order_amount_of_Insurance_payment,mean_order_amount_of_Leasing,mean_order_amount_of_Loan_payment,mean_order_amount_of_Unknown_Order_Type,nbr_orders_Household,nbr_orders_Insurance_payment,nbr_orders_Leasing,nbr_orders_Loan_payment,nbr_orders_Unknown_Order_Type,account_district_id,statement_freq,account_date_opened,loan_id,loan_amount,loan_duration,monthly_loan_payment,loan_status,num_days_since_grant,card_id,card_type,card_issued_date,district_id,district_name,region,total_inhabitants,num_munipalities_less_499,500_to999,2000_to_9999,greater_than0000,num_cities,ratio_urban,avg_salary,unemp_rate_95,unemp_rate_96,enterpreneurs_per000,num_crimes95,num_crimes96
2899,3234,67,79.46575342465755,F,3234,2679,OWNER,201179.00000000012,2755.8767123287676,73.0,3842.0,,87.45333333333332,,6654.0,14.599999999999996,,2380.5882352941176,12.0,,15.0,,17.0,12.0,,17.0,3500.903030303031,,2141.2300000000005,33.0,,40.0,157836.00000000006,2675.1864406779664,59.0,201179.00000000012,2755.8767123287676,73.0,3.6415568834644585,,3842.0,3842.0,1.0,3842.0,,,,,1.0,,,,,67,MONTHLY,1665,,,,,,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079
5015,2436,25,64.44931506849315,F,2436,2006,OWNER,168242.1000000001,1933.8172413793122,87.0,2764.0,,75.66428571428574,,5261.0,14.599999999999996,,1253.8965517241381,13.0,,14.0,,18.0,13.0,,29.0,2922.9484848484844,,1329.348148148148,33.0,,54.0,131993.10000000006,1808.124657534247,73.0,168242.1000000001,1933.8172413793122,87.0,3.6412894148804114,,3135.0,1567.5,2.0,1567.5,,,,,2.0,,,,,25,MONTHLY,1627,,,,,,,,,,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218
4753,3717,71,73.96986301369863,M,3717,3075,OWNER,156963.70000000007,1914.1914634146347,82.0,1523.0,,86.6357142857143,,5054.0,14.599999999999996,,1866.25,13.0,,14.0,,18.0,13.0,,24.0,2805.6030303030298,,1313.8530612244895,33.0,,49.0,122970.10000000006,1808.383823529412,68.0,156963.70000000007,1914.1914634146347,82.0,3.617448578555965,,1523.0,1523.0,1.0,1523.0,,,,,1.0,,,,,71,MONTHLY,1636,,,,,,,,,,71,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980,4595
4754,3718,71,69.55616438356165,F,3718,3075,DISPONENT,156963.70000000007,1914.1914634146347,82.0,1523.0,,86.6357142857143,,5054.0,14.599999999999996,,1866.25,13.0,,14.0,,18.0,13.0,,24.0,2805.6030303030298,,1313.8530612244895,33.0,,49.0,122970.10000000006,1808.383823529412,68.0,156963.70000000007,1914.1914634146347,82.0,3.617448578555965,,1523.0,1523.0,1.0,1523.0,,,,,1.0,,,,,71,MONTHLY,1636,,,,,,,,,,71,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.7,8678,5.93,5.57,102,4980,4595
990,2282,60,25.827397260273965,M,2282,1881,OWNER,286253.1000000001,3252.876136363637,88.0,2046.0,,76.96875000000001,,,14.599999999999996,,5247.1,11.0,,16.0,,,11.0,,50.0,4471.614285714285,,2448.0490566037743,35.0,,53.0,224253.90000000008,2990.052000000001,75.0,286253.1000000001,3252.876136363637,88.0,3.6170450586459193,,5686.0,2843.0,2.0,2046.0,,,,3640.0,1.0,,,,1.0,60,MONTHLY,1689,,,,,,,,,,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
4117,2175,53,57.03287671232878,F,2175,1795,OWNER,634104.1,7639.808433734939,83.0,3850.0,,173.03125,,,14.599999999999996,,13294.886363636364,12.0,,16.0,,,11.0,,44.0,10168.926470588238,,5884.910204081633,34.0,,49.0,496466.5,7092.3785714285705,70.0,634104.1,7639.808433734939,83.0,3.6070557754567054,,3850.0,3850.0,1.0,3850.0,,,,,1.0,,,,,53,MONTHLY,1693,,,,,,,345.0,classic,2136.0,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903
2712,53,64,21.673972602739724,M,53,45,OWNER,133399.90000000002,1933.331884057972,69.0,,,106.76875,,,14.599999999999996,,3131.690476190476,,,16.0,,,11.0,,42.0,1942.4219512195127,,1920.0214285714285,41.0,,28.0,104376.20000000004,1863.860714285715,56.0,133399.90000000002,1933.331884057972,69.0,3.5962403139503247,,,,,,,,,,,,,,,64,MONTHLY,1705,,,,,,,,,,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265
737,1388,5,36.345205479452055,F,1388,1154,OWNER,1793608.8,14464.587096774194,124.0,3475.0,,264.55,,,30.0,,21753.825,14.0,,16.0,,,14.0,,80.0,17418.279245283018,17770.0,12181.0,53.0,1.0,70.0,1403070.2000000002,14317.042857142858,98.0,1793608.8,14464.587096774194,124.0,3.5926543496596763,,3475.0,3475.0,1.0,3475.0,,,,,1.0,,,,,5,WEEKLY,1701,,,,,,,230.0,gold,2123.0,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040
5,1140,18,52.88767123287671,M,1140,945,OWNER,579657.1999999995,6300.621739130428,92.0,8215.0,,205.45714285714286,,,14.599999999999998,,10924.955555555556,10.0,,28.0,,,9.0,,45.0,6593.930434782607,5738.75,6032.890476190479,46.0,4.0,42.0,354632.3999999999,6447.8618181818165,55.0,579657.1999999995,6300.621739130428,92.0,3.5786174438129685,,8215.0,8215.0,1.0,8215.0,,,,,1.0,,,,,18,MONTHLY,1323,,,,,,,187.0,classic,1710.0,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
299,2015,1,30.14794520547945,F,2015,1662,OWNER,762260.7999999998,8564.728089887638,89.0,9626.0,,227.32941176470592,,,14.599999999999996,,13389.770833333336,12.0,,17.0,,,12.0,,48.0,11699.245714285713,,6533.096296296298,35.0,,54.0,595550.7,8271.537499999999,72.0,762260.7999999998,8564.728089887638,89.0,3.5723732395337766,,9626.0,9626.0,1.0,9626.0,,,,,1.0,,,,,1,MONTHLY,1683,,,,,,,317.0,classic,1986.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
3379,2808,8,24.772602739726032,F,2808,2321,OWNER,5911059.799999992,13941.17877358489,424.0,,,247.04705882352943,,,14.600000000000017,,20321.71379310345,,,68.0,,,66.0,,290.0,16786.20898876405,11285.033333333333,11965.572222222241,178.0,30.0,216.0,1330193.0,15649.329411764707,85.0,2490710.000000001,11804.312796208535,211.0,3.54914803456422,0.2279678867581841,1158.0,1158.0,1.0,,,1158.0,,,,,1.0,,,35,MONTHLY,132,,,,,,,443.0,classic,1640.0,8,Mlada Boleslav,central Bohemia,112065,95,19,7,1,8,69.4,11277,1.25,1.44,127,5179,4987
2829,1588,45,48.20821917808219,M,1588,1313,OWNER,1758530.5000000002,17240.495098039217,102.0,,,220.5533333333333,,,14.599999999999996,,23400.62666666667,,,15.0,,,12.0,,75.0,17650.554901960782,6138.5,17266.840816326527,51.0,2.0,49.0,1370319.9999999998,16121.41176470588,85.0,1758530.5000000002,17240.495098039217,102.0,3.5298375494738035,,,,,,,,,,,,,,,45,MONTHLY,1734,,,,,,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122
4819,4765,48,63.86849315068493,M,4765,3950,OWNER,778110.3999999997,9489.15121951219,82.0,6955.0,,201.55,,,14.599999999999996,,15868.636363636364,11.0,,16.0,,,11.0,,44.0,12892.266666666665,,7197.257142857144,33.0,,49.0,606277.6999999997,8786.633333333331,69.0,778110.3999999997,9489.15121951219,82.0,3.528302238165377,,8140.0,4070.0,2.0,6955.0,,1185.0,,,1.0,,1.0,,,48,MONTHLY,1704,,,,,,,734.0,classic,1946.0,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.0,9060,1.78,2.44,124,1655,1717
1250,4494,54,46.175342465753424,M,4494,3726,OWNER,2039168.5,10298.830808080811,198.0,6785.0,,161.81785714285715,,,14.600000000000005,,15744.474576271186,26.0,,28.0,,,26.0,,118.0,14829.590140845068,17731.666666666668,7271.715702479337,71.0,6.0,121.0,1293333.0000000002,12679.735294117649,102.0,2039168.5,10298.830808080811,198.0,3.516870513779565,,9373.0,4686.5,2.0,6785.0,,,,2588.0,1.0,,,,1.0,54,MONTHLY,1290,,,,,,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696
2039,5281,73,57.06027397260274,M,5281,4383,OWNER,2202662.100000001,11970.989673913047,184.0,8352.0,,173.74000000000004,,,14.6,,17287.350427350426,21.0,,25.0,,,21.0,,117.0,15596.212328767126,10561.363636363636,9479.636,73.0,11.0,100.0,1691479.1000000003,15102.491964285715,112.0,2202662.100000001,11970.989673913047,184.0,3.51619016140583,,14157.0,4719.0,3.0,8352.0,,1540.0,,4265.0,1.0,,1.0,,1.0,73,MONTHLY,1409,,,,,,,,,,73,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433
2150,4976,36,17.964383561643835,M,4976,4132,OWNER,125503.99999999994,4327.7241379310335,29.0,,,123.2727272727273,,,,,6897.1111111111095,,,11.0,,,,,18.0,3656.6956521739116,,6900.0,23.0,,6.0,97700.3,4070.8458333333333,24.0,125503.99999999994,4327.7241379310335,29.0,3.513931599031783,,,,,,,,,,,,,,,36,MONTHLY,1735,,,,,,,754.0,junior,2108.0,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
1715,3683,74,21.871232876712327,F,3683,3046,OWNER,156200.40000000005,1644.2147368421058,95.0,1889.0,,100.05,,,14.599999999999996,,2344.9122807017543,11.0,,16.0,,,11.0,,57.0,2116.62,,1300.6472727272726,40.0,,55.0,121507.20000000006,1481.7951219512195,82.0,156200.40000000005,1644.2147368421058,95.0,3.5023347514786765,,2502.0,1251.0,2.0,1889.0,,,,613.0,1.0,,,,1.0,74,MONTHLY,1683,,,,,,,,,,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.0,10673,4.75,5.44,100,18782,18347
1833,142,68,61.57260273972603,M,142,118,OWNER,134555.80000000005,1843.2301369863017,73.0,2449.0,,113.98666666666668,,,14.599999999999998,,2847.631578947369,10.0,,15.0,,,10.0,,38.0,2216.751351351351,,1459.333333333333,37.0,,36.0,104510.90000000002,1658.9031746031744,63.0,134555.80000000005,1843.2301369863017,73.0,3.478490525846319,,2449.0,2449.0,1.0,2449.0,,,,,1.0,,,,,68,MONTHLY,1721,,,,,,,,,,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.2,9893,4.09,4.72,96,5623,5887
111,467,1,48.742465753424646,M,467,386,DISPONENT,594958.3999999999,6838.602298850574,87.0,4711.0,,259.12941176470594,,,14.599999999999996,,11605.347826086956,12.0,,17.0,,,12.0,,46.0,9383.644444444442,,5042.101960784315,36.0,,51.0,461471.5999999999,6499.5999999999985,71.0,594958.3999999999,6838.602298850574,87.0,3.457057926326797,,4711.0,4711.0,1.0,4711.0,,,,,1.0,,,,,1,MONTHLY,1683,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
110,466,1,51.153424657534245,F,466,386,OWNER,594958.3999999999,6838.602298850574,87.0,4711.0,,259.12941176470594,,,14.599999999999996,,11605.347826086956,12.0,,17.0,,,12.0,,46.0,9383.644444444442,,5042.101960784315,36.0,,51.0,461471.5999999999,6499.5999999999985,71.0,594958.3999999999,6838.602298850574,87.0,3.457057926326797,,4711.0,4711.0,1.0,4711.0,,,,,1.0,,,,,1,MONTHLY,1683,,,,,,,77.0,classic,2050.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
2237,2585,75,27.364383561643837,F,2585,2138,OWNER,857024.7999999997,9629.492134831456,89.0,9788.0,,195.74117647058827,,,14.599999999999996,,15334.708333333336,12.0,,17.0,,,12.0,,48.0,13085.53142857143,,7389.466666666666,35.0,,54.0,664156.6,9098.035616438354,73.0,857024.7999999997,9629.492134831456,89.0,3.4435775311845083,,9788.0,9788.0,1.0,9788.0,,,,,1.0,,,,,75,MONTHLY,1683,,,,,,,412.0,classic,1954.0,75,Prerov,north Moravia,138032,67,30,4,2,5,64.6,8819,5.38,5.66,99,4063,4505
2411,3452,19,23.36164383561644,F,3452,2857,DISPONENT,1824049.3000000003,15200.410833333335,120.0,6317.0,,221.6263157894737,,,14.599999999999996,,23715.013698630137,14.0,,19.0,,,14.0,,73.0,17120.405555555557,15400.555555555557,13349.866666666665,54.0,9.0,57.0,1412836.1000000003,15356.914130434787,92.0,1824049.3000000003,15200.410833333335,120.0,3.4357751648050225,,6317.0,6317.0,1.0,6317.0,,,,,1.0,,,,,19,MONTHLY,1578,,,,,,,,,,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099
2410,3451,19,24.476712328767125,M,3451,2857,OWNER,1824049.3000000003,15200.410833333335,120.0,6317.0,,221.6263157894737,,,14.599999999999996,,23715.013698630137,14.0,,19.0,,,14.0,,73.0,17120.405555555557,15400.555555555557,13349.866666666665,54.0,9.0,57.0,1412836.1000000003,15356.914130434787,92.0,1824049.3000000003,15200.410833333335,120.0,3.4357751648050225,,6317.0,6317.0,1.0,6317.0,,,,,1.0,,,,,19,MONTHLY,1578,,,,,,,,,,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099
4894,398,61,73.81917808219178,F,398,326,OWNER,168582.90000000005,1983.3282352941187,85.0,1881.0,,62.452941176470574,,5376.0,14.599999999999996,,1980.8076923076928,13.0,,17.0,,17.0,12.0,,26.0,2670.1057142857144,,1502.5839999999994,35.0,,50.0,130363.4,1917.108823529412,68.0,168582.90000000005,1983.3282352941187,85.0,3.4109132772537585,,3448.0,1724.0,2.0,1724.0,,,,,2.0,,,,,61,MONTHLY,1678,,,,,,,,,,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
2188,2642,22,25.34246575342466,M,2642,2182,OWNER,335558.19999999995,3813.1613636363622,88.0,5262.0,,128.11764705882354,,,14.599999999999996,,5756.5,13.0,,17.0,,,12.0,,46.0,4327.659090909092,,3298.663636363637,44.0,,44.0,259338.40000000005,3704.834285714287,70.0,335558.19999999995,3813.1613636363622,88.0,3.402506960133719,,5262.0,5262.0,1.0,5262.0,,,,,1.0,,,,,22,MONTHLY,1653,,,,,,,,,,22,Domazlice,west Bohemia,58400,65,16,4,1,6,52.4,8620,1.1,1.25,100,1089,1117
4072,3455,11,41.86849315068493,M,3455,2859,DISPONENT,4362100.700000004,11918.307923497281,366.0,,,193.82698412698414,,,14.600000000000017,,17971.070247933883,,,63.0,,,61.0,,242.0,13433.424848484849,14914.047619047617,10179.947777777796,165.0,21.0,180.0,1235898.4,14890.3421686747,83.0,1894994.5,9921.437172774871,191.0,3.3670623017669827,0.5764397668959302,,,,,,,,,,,,,,11,MONTHLY,295,,,,,,,,,,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529
4071,3454,11,49.24109589041096,F,3454,2859,OWNER,4362100.700000004,11918.307923497281,366.0,,,193.82698412698414,,,14.600000000000017,,17971.070247933883,,,63.0,,,61.0,,242.0,13433.424848484849,14914.047619047617,10179.947777777796,165.0,21.0,180.0,1235898.4,14890.3421686747,83.0,1894994.5,9921.437172774871,191.0,3.3670623017669827,0.5764397668959302,,,,,,,,,,,,,,11,MONTHLY,295,,,,,,,,,,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529
5274,2372,23,27.750684931506854,F,2372,1951,OWNER,706315.5999999997,6088.927586206894,116.0,709.0,2441.0,240.90588235294118,,,14.599999999999996,,10674.258064516129,12.0,13.0,17.0,,,12.0,,62.0,10787.316666666666,,3974.6525,36.0,,80.0,544297.4999999999,5554.056122448978,98.0,706315.5999999997,6088.927586206894,116.0,3.3594857611587834,,4118.0,1372.6666666666667,3.0,709.0,2441.0,,,968.0,1.0,1.0,,,1.0,23,MONTHLY,1679,,,,,,,,,,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879,3198
3424,544,63,50.158904109589045,M,544,452,OWNER,2519510.900000001,10037.892031872514,251.0,5058.0,,224.87297297297286,,,14.600000000000007,,15486.447368421052,31.0,,37.0,,,31.0,,152.0,14918.00344827586,14274.53846153846,6861.4278145695325,87.0,13.0,151.0,1431107.0,13760.644230769229,104.0,2452293.600000001,9968.673170731709,246.0,3.3458076727591197,6.363412395320848,5433.0,2716.5,2.0,5058.0,,,,375.0,1.0,,,,1.0,63,MONTHLY,1062,,,,,,,,,,63,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460
4281,2825,65,40.7890410958904,M,2825,2337,OWNER,757224.7999999998,7143.630188679244,106.0,2963.0,,210.74117647058827,,,14.599999999999996,,11171.0625,13.0,,17.0,,,12.0,,64.0,10982.691891891893,,5085.002898550724,37.0,,69.0,582569.4,6774.062790697674,86.0,757224.7999999998,7143.630188679244,106.0,3.335536147178959,,3890.0,1945.0,2.0,2963.0,,,,927.0,1.0,,,,1.0,65,MONTHLY,1648,,,,,,,,,,65,Znojmo,south Moravia,114200,101,41,4,1,4,43.7,8403,5.74,5.72,105,2157,2718
968,512,60,33.43561643835616,F,512,426,OWNER,3107443.3000000045,6998.746171171179,444.0,7497.0,,120.63606557377048,4201.200000000004,,14.600000000000017,5.25,11412.657407407407,56.0,,61.0,51.0,,58.0,2.0,216.0,10454.90533333333,10956.9,5033.938380281684,150.0,10.0,284.0,1029713.9999999995,10507.28571428571,98.0,1746001.699999999,6793.780933852137,257.0,3.3336883780274147,1.0152757467198759,12584.2,4194.733333333334,3.0,7497.0,,,4201.2,886.0,1.0,,,1.0,1.0,1,MONTHLY,332,5060.0,252060.0,60.0,4201.0,D,564.0,,,,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252
783,6567,5,20.126027397260273,F,6567,5442,OWNER,4338747.400000005,8186.315849056613,530.0,8110.0,1017.0,106.93333333333332,7281.300000000002,,14.600000000000017,10.36875,15282.432098765432,58.0,65.0,69.0,11.0,,68.0,16.0,243.0,13819.114999999994,13894.428571428567,5593.4655647383,160.0,7.0,363.0,1289883.1999999995,11833.790825688071,109.0,2885327.8000000026,10159.604929577474,284.0,3.3325561832007424,0.8889252267871451,18478.3,4619.575,4.0,8110.0,1017.0,,7281.3,2070.0,1.0,1.0,,1.0,1.0,34,MONTHLY,80,6112.0,174744.0,24.0,7281.0,B,532.0,844.0,junior,1888.0,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040
4900,1214,61,58.167123287671224,M,1214,1010,OWNER,3551880.8000000026,12290.24498269897,289.0,10388.57142857143,,173.17272727272723,,,14.60000000000001,,18382.20231213873,35.0,,44.0,,,37.0,,173.0,16515.858715596325,14758.857142857143,9527.978034682084,109.0,7.0,173.0,1423285.9,15304.14946236559,93.0,3275279.1000000024,12694.88023255815,258.0,3.3278353634584965,1.5462348929887266,,,,,,,,,,,,,,61,MONTHLY,850,,,,,,,,,,61,Trebic,south Moravia,117897,139,28,5,1,6,53.8,8814,4.76,5.74,107,2112,2059
2064,1835,7,70.85753424657534,F,1835,1514,DISPONENT,197621.50000000012,2124.9623655913992,93.0,1547.0,,86.03888888888889,,5930.0,14.599999999999996,,2226.8387096774195,13.0,,18.0,,18.0,13.0,,31.0,2951.045945945946,,1579.1571428571426,37.0,,56.0,151947.00000000006,2081.465753424658,73.0,197621.50000000012,2124.9623655913992,93.0,3.3267359248596047,,3781.0,1890.5,2.0,1890.5,,,,,2.0,,,,,7,MONTHLY,1642,,,,,,,,,,7,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289,4846
2063,1834,7,71.9150684931507,M,1834,1514,OWNER,197621.50000000012,2124.9623655913992,93.0,1547.0,,86.03888888888889,,5930.0,14.599999999999996,,2226.8387096774195,13.0,,18.0,,18.0,13.0,,31.0,2951.045945945946,,1579.1571428571426,37.0,,56.0,151947.00000000006,2081.465753424658,73.0,197621.50000000012,2124.9623655913992,93.0,3.3267359248596047,,3781.0,1890.5,2.0,1890.5,,,,,2.0,,,,,7,MONTHLY,1642,,,,,,,,,,7,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289,4846
2070,2672,7,58.80821917808219,F,2672,2208,OWNER,101056.1,1312.416883116883,77.0,2126.0,,51.46111111111111,,,14.599999999999996,,2190.969696969697,13.0,,18.0,,,13.0,,33.0,1606.1702702702698,,1040.6949999999997,37.0,,40.0,77636.89999999997,1293.948333333333,60.0,101056.1,1312.416883116883,77.0,3.315096160415386,,2126.0,2126.0,1.0,2126.0,,,,,1.0,,,,,7,MONTHLY,1643,,,,,,,,,,7,Melnik,central Bohemia,94725,38,28,1,3,6,63.4,9920,2.26,2.87,130,4289,4846
2523,1041,72,37.51780821917808,M,1041,864,OWNER,227886.10000000003,2649.838372093024,86.0,3699.0,,92.20000000000002,,,14.599999999999996,,4046.738636363637,13.0,,17.0,,,12.0,,44.0,2932.361363636363,,2353.861904761905,44.0,,42.0,175049.2,2574.252941176471,68.0,227886.10000000003,2649.838372093024,86.0,3.3130104150697712,,3699.0,3699.0,1.0,3699.0,,,,,1.0,,,,,72,MONTHLY,1649,,,,,,,,,,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208
2489,4687,16,51.07123287671233,F,4687,3889,OWNER,93142.40000000002,1001.5311827956994,93.0,,,48.311111111111096,,,14.599999999999996,,1485.2096774193549,,,18.0,,,13.0,,62.0,1468.9081081081085,,692.7285714285713,37.0,,56.0,71535.9,979.9438356164385,73.0,93142.40000000002,1001.5311827956994,93.0,3.3108509013491307,,1940.0,970.0,2.0,173.0,,,,1767.0,1.0,,,,1.0,16,MONTHLY,1644,,,,,,,,,,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913
2490,4688,16,58.34520547945207,M,4688,3889,DISPONENT,93142.40000000002,1001.5311827956994,93.0,,,48.311111111111096,,,14.599999999999996,,1485.2096774193549,,,18.0,,,13.0,,62.0,1468.9081081081085,,692.7285714285713,37.0,,56.0,71535.9,979.9438356164385,73.0,93142.40000000002,1001.5311827956994,93.0,3.3108509013491307,,1940.0,970.0,2.0,173.0,,,,1767.0,1.0,,,,1.0,16,MONTHLY,1644,,,,,,,,,,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.9,8427,1.12,1.54,107,1874,1913
5354,4928,9,22.90958904109589,M,4928,4091,OWNER,523654.8999999998,4987.189523809522,105.0,4247.0,,166.21764705882356,,,14.599999999999996,,7387.984126984127,13.0,,17.0,,,12.0,,63.0,7309.838461538463,,3614.715151515153,39.0,,66.0,401815.1,4672.268604651163,86.0,523654.8999999998,4987.189523809522,105.0,3.29789691053334,,5339.0,1779.666666666667,3.0,4247.0,,907.0,,185.0,1.0,,1.0,,1.0,9,MONTHLY,1676,,,,,,,,,,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487
3539,374,26,31.572602739726022,M,374,307,OWNER,754118.0999999995,10054.907999999996,75.0,,,233.1117647058823,,,14.599999999999996,,16303.91304347826,,,17.0,,,12.0,,46.0,11804.082857142856,,8524.38,35.0,,40.0,578569.1999999997,9975.331034482757,58.0,754118.0999999995,10054.907999999996,75.0,3.2957722890886805,,,,,,,,,,,,,,,26,MONTHLY,1679,,,,,,,61.0,classic,2116.0,26,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.0,10787,2.64,3.09,131,6041,6261
2718,311,64,68.33972602739726,F,311,258,OWNER,203124.90000000008,2539.061250000001,80.0,3737.0,,100.06111111111113,,6177.0,14.599999999999996,,2213.5294117647063,14.0,,18.0,,18.0,13.0,,17.0,3078.0297297297298,,2075.297674418605,37.0,,43.0,155612.30000000005,2551.0213114754106,61.0,203124.90000000008,2539.061250000001,80.0,3.2751796365595665,,3737.0,3737.0,1.0,3737.0,,,,,1.0,,,,,64,MONTHLY,1650,,,,,,,,,,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265
829,4260,12,31.60821917808219,M,4260,3529,OWNER,667981.2999999997,8563.862820512817,78.0,,,226.29999999999995,,,14.599999999999996,,13550.183673469388,,,17.0,,,12.0,,49.0,10551.03142857143,,6946.400000000002,35.0,,43.0,511225.6,8520.426666666666,60.0,667981.2999999997,8563.862820512817,78.0,3.2612887442051544,,,,,,,,,,,,,,,12,MONTHLY,1649,,,,,,,,,,12,Pribram,central Bohemia,107870,84,29,6,1,6,58.0,8754,3.83,4.31,137,3804,3868
1536,5774,46,38.989041095890414,F,5774,4784,OWNER,1023434.3999999996,12183.742857142854,84.0,,,273.2470588235294,4572.0,,14.599999999999996,,22837.571428571428,,,17.0,13.0,,12.0,,42.0,15707.977142857146,20522.0,9204.493617021275,35.0,2.0,47.0,782484.5999999997,11855.827272727269,66.0,1023434.3999999996,12183.742857142854,84.0,3.2475005167051383,,4572.0,4572.0,1.0,,,,4572.0,,,,,1.0,,46,MONTHLY,1680,5973.0,219456.0,48.0,4572.0,C,1788.0,,,,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618
1537,5775,46,43.84383561643836,M,5775,4784,DISPONENT,1023434.3999999996,12183.742857142854,84.0,,,273.2470588235294,4572.0,,14.599999999999996,,22837.571428571428,,,17.0,13.0,,12.0,,42.0,15707.977142857146,20522.0,9204.493617021275,35.0,2.0,47.0,782484.5999999997,11855.827272727269,66.0,1023434.3999999996,12183.742857142854,84.0,3.2475005167051383,,4572.0,4572.0,1.0,,,,4572.0,,,,,1.0,,46,MONTHLY,1680,5973.0,219456.0,48.0,4572.0,C,1788.0,,,,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.5,8369,1.79,2.31,117,2854,2618
