,client_id,client_district_id,client_age,client_gender,disp_id,account_id,type,alltime_sum_trans_amount_by_account_id,alltime_mean_trans_amount_by_account_id,alltime_total_nbr_trans,mean_trans_amount_of_Household,mean_trans_amount_of_Insurance_payment,mean_trans_amount_of_Interest_credited,mean_trans_amount_of_Loan_payment,mean_trans_amount_of_Old-age_pension,mean_trans_amount_of_Payment_for_statement,mean_trans_amount_of_Sanction_interest_if_negative_balance,mean_trans_amount_of_Unknown_Transaction_Type,nbr_trans_Household,nbr_trans_Insurance_payment,nbr_trans_Interest_credited,nbr_trans_Loan_payment,nbr_trans_Old-age_pension,nbr_trans_Payment_for_statement,nbr_trans_Sanction_interest_if_negative_balance,nbr_trans_Unknown_Transaction_Type,mean_trans_amount_of_Credit,mean_trans_amount_of_Unknown_Transaction_Type,mean_trans_amount_of_Withdrawal,nbr_trans_Credit,nbr_trans_Unknown_Transaction_Type,nbr_trans_Withdrawal,1yr_sum_trans_amount_by_account_id,1yr_mean_trans_amount_by_account_id,1yr_total_nbr_trans,3yr_sum_trans_amount_by_account_id,3yr_mean_trans_amount_by_account_id,3yr_total_nbr_trans,trans_ratio_98_97,trans_ratio_97_96,sum_order_amount_by_account_id,mean_order_amount_by_account_id,total_nbr_orders,mean_order_amount_of_Household,mean_order_amount_of_Insurance_payment,mean_order_amount_of_Leasing,mean_order_amount_of_Loan_payment,mean_order_amount_of_Unknown_Order_Type,nbr_orders_Household,nbr_orders_Insurance_payment,nbr_orders_Leasing,nbr_orders_Loan_payment,nbr_orders_Unknown_Order_Type,account_district_id,statement_freq,account_date_opened,loan_id,loan_amount,loan_duration,monthly_loan_payment,loan_status,num_days_since_grant,card_id,card_type,card_issued_date,district_id,district_name,region,total_inhabitants,num_munipalities_less_499,500_to_1999,2000_to_9999,greater_than_10000,num_cities,ratio_urban,avg_salary,unemp_rate_95,unemp_rate_96,enterpreneurs_per_1000,num_crimes95,num_crimes96
4965,1644,56,22.58630136986301,M,1644,1357,OWNER,324902.7,1539.8232227488154,211.0,2290.0,,155.4189189189189,,,14.600000000000007,,2230.412844036697,33.0,,37.0,,,32.0,,109.0,1938.4550000000006,,1180.695495495496,100.0,,111.0,112630.50000000006,1522.0337837837842,74.0,311946.8,1506.9893719806762,207.0,1.086910997795886,7.998240184008832,2290.0,2290.0,1.0,2290.0,,,,,1.0,,,,,56,MONTHLY,1053,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4966,2018,56,53.389041095890406,F,2018,1664,OWNER,2931952.600000004,8523.118023255825,344.0,5454.0,,166.73770491803282,,,14.600000000000017,,15295.555555555557,56.0,,61.0,,,56.0,,171.0,11904.120967741936,,6617.461818181821,124.0,,220.0,575738.7999999999,9138.71111111111,63.0,1756159.9000000008,8780.799500000005,200.0,0.9941144516922638,1.003571562866767,5454.0,5454.0,1.0,5454.0,,,,,1.0,,,,,56,MONTHLY,318,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4967,2022,56,59.178082191780824,M,2022,1667,OWNER,308015.10000000003,2387.7139534883718,129.0,,,93.51071428571429,,,14.600000000000005,,3911.0384615384614,,,28.0,,,23.0,,78.0,2545.3015625000007,,2232.5507692307706,64.0,,65.0,140245.40000000002,2418.024137931035,58.0,308015.10000000003,2387.7139534883718,129.0,1.0573426467982765,,,,,,,,,,,,,,,56,MONTHLY,1325,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4968,2023,56,67.37808219178082,F,2023,1667,DISPONENT,308015.10000000003,2387.7139534883718,129.0,,,93.51071428571429,,,14.600000000000005,,3911.0384615384614,,,28.0,,,23.0,,78.0,2545.3015625000007,,2232.5507692307706,64.0,,65.0,140245.40000000002,2418.024137931035,58.0,308015.10000000003,2387.7139534883718,129.0,1.0573426467982765,,,,,,,,,,,,,,,56,MONTHLY,1325,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4969,2055,56,22.350684931506848,F,2055,1692,OWNER,1661452.9000000015,8476.80051020409,196.0,9590.32258064516,,114.49772727272726,,,14.60000000000001,,15797.720930232555,31.0,,44.0,,,35.0,,86.0,10500.523749999997,12660.0,6829.828828828823,80.0,5.0,111.0,182114.40000000005,4235.218604651164,43.0,1411472.4000000006,8206.234883720934,172.0,0.2394262113502191,3.0427513346040973,,,,,,,,,,,,,,56,MONTHLY,817,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4970,2067,56,19.21369863013698,M,2067,1702,OWNER,879147.4999999995,3330.104166666665,264.0,4689.0,,108.69347826086958,,,14.600000000000012,,5009.558823529413,41.0,,46.0,,,41.0,,136.0,4236.447663551402,,2712.4050955413995,107.0,,157.0,247330.5,3388.0890410958905,73.0,701997.3999999997,3249.987962962961,216.0,1.0339035056000727,1.3503808352352042,4689.0,4689.0,1.0,4689.0,,,,,1.0,,,,,56,MONTHLY,787,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4971,2173,56,47.073972602739715,F,2173,1793,OWNER,1135650.2999999996,4560.844578313251,249.0,5182.0,,147.40697674418604,,,14.60000000000001,,7168.007692307691,38.0,,43.0,,,38.0,,130.0,6664.938202247191,,3390.442499999997,89.0,,160.0,320229.4,4386.704109589041,73.0,974218.2999999992,4408.227601809952,221.0,1.0406559495227459,1.9061821695822383,6527.0,3263.5,2.0,5182.0,,1345.0,,,1.0,,1.0,,,56,MONTHLY,890,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4972,2364,56,27.704109589041096,F,2364,1945,OWNER,1320040.0000000002,7952.048192771086,166.0,,,186.1297297297297,,,14.600000000000007,,13532.845360824742,,,37.0,,,32.0,,97.0,8909.257142857146,,7123.9011235955,77.0,,89.0,426482.0,7754.2181818181825,55.0,1293119.0,7982.216049382716,162.0,0.9189895385917556,17.238479254113887,,,,,,,,,,,,,,56,MONTHLY,1042,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4973,2538,56,18.86849315068493,M,2538,2095,OWNER,1524997.9000000006,8866.266860465119,172.0,,,209.86944444444447,,,14.600000000000007,,14447.52380952381,,,36.0,,,31.0,,105.0,10674.936486486487,,7500.536734693873,74.0,,98.0,548640.5,8849.040322580646,62.0,1524197.9000000006,8913.43801169591,171.0,1.1117623719520997,616.8589999999998,,,,,,,,,,,,,,56,MONTHLY,1082,,,,,,,403.0,junior,1653.0,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4974,2974,56,47.50684931506849,F,2974,2463,OWNER,1659860.500000001,6240.077067669176,266.0,3077.0,,128.22999999999996,,,14.600000000000012,,12090.0,46.0,,50.0,,,45.0,,125.0,8384.132352941177,,4906.5792682926785,102.0,,164.0,388913.29999999993,6272.7951612903225,62.0,1205894.1,6090.374242424243,198.0,0.9684011718025368,1.0087344185673832,3077.0,3077.0,1.0,3077.0,,,,,1.0,,,,,56,MONTHLY,648,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4975,3191,56,23.172602739726035,F,3191,2645,OWNER,1735211.1000000022,3126.5064864864903,555.0,389.0,5457.0,143.9537313432836,,,14.600000000000017,,4510.625827814571,62.0,62.0,67.0,,,62.0,,302.0,5821.723026315789,,2109.948387096772,152.0,,403.0,318778.2,3156.2198019801976,101.0,937813.5999999992,3015.4778135048205,311.0,1.0455847754020184,0.9064322495480924,8212.0,1642.4,5.0,389.0,5457.0,725.0,,820.5,1.0,1.0,1.0,,2.0,54,MONTHLY,141,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4976,3202,56,76.50684931506851,M,3202,2654,OWNER,647468.4999999995,2380.3988970588216,272.0,3861.0,,88.63400000000001,,6179.0,14.600000000000017,,1745.2777777777776,49.0,,50.0,,53.0,48.0,,72.0,3200.179807692308,,1872.915476190476,104.0,,168.0,149608.90000000005,2374.744444444445,63.0,458434.8999999998,2387.6817708333324,192.0,0.9418635323447294,1.0648452609597745,3861.0,3861.0,1.0,3861.0,,,,,1.0,,,,,56,MONTHLY,566,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4977,3404,56,58.26301369863014,F,3404,2817,OWNER,2004907.1000000031,5744.719484240697,349.0,,,209.74927536231883,,,14.600000000000017,,9210.648148148148,,,69.0,,,64.0,,216.0,7432.6621428571425,,4614.040191387555,140.0,,209.0,344760.10000000003,5651.804918032787,61.0,1062285.0999999992,5650.452659574464,188.0,0.9916023306502136,0.9825515608132164,,,,,,,,,,,,,,56,MONTHLY,96,,,,,,,536.0,classic,1807.0,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4978,3453,56,48.44931506849315,M,3453,2858,OWNER,894829.8999999993,3376.716603773583,265.0,5333.0,,128.70999999999998,,,14.60000000000001,,4527.159090909091,36.0,,40.0,,,35.0,,154.0,4740.756565656564,,2563.222891566264,99.0,,166.0,276083.6000000001,3286.7095238095253,84.0,826081.0999999994,3265.142687747033,253.0,0.967920690998294,4.1489262358033905,6619.0,2206.333333333333,3.0,5333.0,,500.0,,786.0,1.0,,1.0,,1.0,56,MONTHLY,963,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4979,3532,56,63.8958904109589,M,3532,2924,OWNER,1151331.2999999996,4737.988888888886,243.0,,,157.21020408163264,,,14.600000000000012,,7670.946308724831,,,49.0,,,45.0,,149.0,5813.473529411764,,3959.978723404252,102.0,,141.0,279196.2000000001,4898.178947368422,57.0,851753.0999999995,4604.070810810808,185.0,0.9558420305757211,1.1252338342342565,,,,,,,,,,,,,,56,MONTHLY,653,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4980,3712,56,29.610958904109587,F,3712,3070,OWNER,580990.1999999997,6916.549999999997,84.0,3374.0,,116.35,,,14.599999999999996,,11966.222222222224,12.0,,16.0,,,11.0,,45.0,8792.988235294117,,5640.572000000003,34.0,,50.0,465592.3999999999,6557.639436619716,71.0,580990.1999999997,6916.549999999997,84.0,4.034673104686569,,3374.0,3374.0,1.0,3374.0,,,,,1.0,,,,,56,MONTHLY,1693,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4981,3742,56,37.12054794520548,F,3742,3094,OWNER,1978756.7000000016,4030.054378818741,491.0,5421.0,21.0,172.845,,,14.600000000000017,,6295.2905660377355,55.0,56.0,60.0,,,55.0,,265.0,8302.136885245902,,2617.6043360433578,122.0,,369.0,393961.9,3862.3715686274495,102.0,1226895.6,3996.402605863192,307.0,0.9242115466768449,1.1194497347049608,5469.0,1367.25,4.0,5421.0,21.0,,,13.5,1.0,1.0,,,2.0,56,MONTHLY,353,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4982,3743,56,40.18082191780822,M,3743,3094,DISPONENT,1978756.7000000016,4030.054378818741,491.0,5421.0,21.0,172.845,,,14.600000000000017,,6295.2905660377355,55.0,56.0,60.0,,,55.0,,265.0,8302.136885245902,,2617.6043360433578,122.0,,369.0,393961.9,3862.3715686274495,102.0,1226895.6,3996.402605863192,307.0,0.9242115466768449,1.1194497347049608,5469.0,1367.25,4.0,5421.0,21.0,,,13.5,1.0,1.0,,,2.0,56,MONTHLY,353,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4983,3788,56,43.52328767123288,F,3788,3132,OWNER,602290.1999999996,2158.7462365591377,279.0,3520.0,13.0,92.50769230769232,,,14.600000000000007,,3463.8248175182484,35.0,34.0,39.0,,,34.0,,137.0,3414.085714285713,,1551.108510638298,91.0,,188.0,185874.4,2065.271111111111,90.0,567033.8999999996,2100.125555555554,270.0,0.9732326770569242,5.417091413449513,4388.0,1462.666666666667,3.0,3520.0,13.0,,,855.0,1.0,1.0,,,1.0,56,MONTHLY,1010,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4984,3924,56,27.997260273972607,M,3924,3244,OWNER,290004.50000000023,1066.1930147058831,272.0,1858.0,,69.53541666666665,,,14.600000000000012,,1493.804347826087,43.0,,48.0,,,43.0,,138.0,1587.6876288659794,,777.1360000000006,97.0,,175.0,75975.89999999997,1055.220833333333,72.0,234336.9000000001,1055.5716216216224,222.0,0.9557077625570772,1.4280658767397911,2077.0,1038.5,2.0,1858.0,,,,219.0,1.0,,,,1.0,56,MONTHLY,743,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4985,4012,56,42.25753424657535,F,4012,3319,OWNER,539616.9999999992,1312.9367396593655,411.0,66.0,,144.65000000000003,,,14.600000000000017,,2295.2139737991265,59.0,,64.0,,,59.0,,229.0,1834.0099999999993,,980.7784860557778,160.0,,251.0,110166.20000000004,1394.508860759494,79.0,308365.7,1279.5257261410788,241.0,1.072796270743115,1.015601326038539,2220.0,1110.0,2.0,66.0,,,,2154.0,1.0,,,,1.0,56,MONTHLY,240,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4986,4381,56,39.961643835616435,M,4381,3632,OWNER,935642.1,8744.318691588785,107.0,,,113.70000000000002,,,30.0,,17908.26923076923,,,33.0,,,22.0,,52.0,9321.40181818182,10635.0,7980.816326530611,55.0,3.0,49.0,325788.4,9049.677777777775,36.0,935642.1,8744.318691588785,107.0,0.6866338526336023,,2544.0,2544.0,1.0,,,2544.0,,,,,1.0,,,56,WEEKLY,1191,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4987,4482,56,19.969863013698628,M,4482,3717,OWNER,1888602.5000000012,6580.496515679447,287.0,10727.0,,102.20909090909088,,,14.600000000000017,,10196.219696969696,50.0,,55.0,,,50.0,,132.0,8119.843220338986,8896.2,5402.317073170727,118.0,5.0,164.0,399487.6,6770.9762711864405,59.0,1229227.3999999994,6469.617894736841,190.0,0.966172512735976,0.9394079568577164,12285.2,6142.6,2.0,10727.0,,1558.2,,,1.0,,1.0,,,56,MONTHLY,504,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4988,4615,56,47.454794520547935,M,4615,3830,OWNER,719084.9999999997,6420.4017857142835,112.0,5498.0,,146.54999999999995,,,14.599999999999996,,10217.17741935484,15.0,,20.0,,,15.0,,62.0,7276.843137254902,11397.125,4845.0754716981155,51.0,8.0,53.0,485738.1,6227.411538461538,78.0,719084.9999999997,6420.4017857142835,112.0,2.081613683318698,,5498.0,5498.0,1.0,5498.0,,,,,1.0,,,,,56,MONTHLY,1570,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4989,4736,56,55.63561643835617,F,4736,3927,OWNER,842024.8999999991,2068.857248157246,407.0,1926.0,,112.47096774193548,,,14.600000000000017,,3136.0930735930738,57.0,,62.0,,,57.0,,231.0,2855.036774193549,,1585.2944444444433,155.0,,252.0,193829.4,2363.7731707317075,82.0,520994.79999999976,2100.7854838709673,248.0,1.165943025433914,1.0351538322633675,3326.0,1663.0,2.0,1926.0,,,,1400.0,1.0,,,,1.0,56,MONTHLY,294,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4990,4832,56,42.005479452054786,F,4832,4009,OWNER,3058733.700000003,10511.112371134031,291.0,,,233.7224137931034,,,14.600000000000017,,16913.355555555554,,,58.0,,,53.0,,180.0,13452.135897435901,,8533.527586206901,117.0,,174.0,625377.1,10252.083606557375,61.0,1915011.500000001,10240.703208556157,187.0,0.995540439540672,0.9699704953349648,,,,,,,,,,,,,,56,MONTHLY,415,,,,,,,741.0,classic,1349.0,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4991,4837,56,31.827397260273965,F,4837,4014,OWNER,4182710.2,15100.036823104694,277.0,,,217.9568181818182,,,100.0,8.55,21602.606217616583,,,44.0,,,38.0,2.0,193.0,16477.287596899223,16170.1875,13624.371969696973,129.0,16.0,132.0,1363200.9,17040.01125,80.0,3505704.9,14917.893191489362,235.0,1.3866739621618918,1.4520896660631752,,,,,,,,,,,,,,56,TRANSACTION,864,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4992,5487,56,51.32602739726028,F,5487,4550,OWNER,427744.4,2430.365909090909,176.0,1113.0,424.0,96.15652173913048,1022.0,,14.599999999999998,,4515.329411764706,19.0,19.0,23.0,12.0,,18.0,,85.0,4460.0313725490205,,1602.2624000000005,51.0,,125.0,241045.5,2317.7451923076924,104.0,427744.4,2430.365909090909,176.0,1.2910922346087734,,4166.0,1041.5,4.0,1113.0,424.0,,1022.0,1607.0,1.0,1.0,,1.0,1.0,56,MONTHLY,1497,5909.0,61320.0,60.0,1022.0,C,1828.0,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4993,5617,56,40.446575342465756,F,5617,4659,OWNER,3689292.4000000055,11351.66892307694,325.0,,,195.2278688524591,,,14.600000000000017,6.9,17761.15458937198,,,61.0,,,56.0,1.0,207.0,13805.670802919705,13508.681818181818,9040.509036144584,137.0,22.0,166.0,880349.5999999995,13139.546268656712,67.0,2363438.100000001,11642.552216748776,203.0,1.313710119922456,1.1551697240502783,,,,,,,,,,,,,,56,MONTHLY,280,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4994,7311,56,49.65753424657535,M,7311,6051,OWNER,1414263.700000001,3617.042710997444,391.0,3338.333333333333,,62.61249999999997,7685.0,,14.600000000000017,3.033333333333333,5530.064705882353,60.0,,64.0,35.0,,59.0,3.0,170.0,3851.8821621621614,,3406.1432038834905,185.0,,206.0,261072.60000000003,3677.078873239437,71.0,751909.8999999993,3513.5976635513994,214.0,1.200334896859675,0.6921232483299133,7685.0,7685.0,1.0,,,,7685.0,,,,,1.0,,56,MONTHLY,239,6232.0,276660.0,36.0,7685.0,B,553.0,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4995,7586,56,25.942465753424653,F,7586,6281,OWNER,1858237.7000000025,5119.112121212128,363.0,,,51.30149253731344,,,14.600000000000017,10.994736842105262,8581.949074074075,,,67.0,,,61.0,19.0,216.0,5874.950632911393,10848.457142857143,3237.055882352938,158.0,35.0,170.0,284882.5000000001,4521.944444444446,63.0,876019.2999999997,4469.486224489794,196.0,1.021758077011363,0.6920515196336011,,,,,,,,,,,,,,56,MONTHLY,158,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4996,9362,56,25.471232876712328,F,9054,7559,OWNER,286060.2,2509.3,114.0,4112.0,,138.98947368421054,1066.0,,14.599999999999996,,3594.27868852459,14.0,,19.0,6.0,,14.0,,61.0,3369.836,,1837.0062500000006,50.0,,64.0,202588.30000000005,2470.5890243902445,82.0,286060.2,2509.3,114.0,2.4270239445849446,,5178.0,2589.0,2.0,4112.0,,,1066.0,,1.0,,,1.0,,56,MONTHLY,1604,6539.0,12792.0,12.0,1066.0,C,2017.0,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4997,11286,56,58.134246575342466,F,10978,9167,OWNER,1440226.5000000002,7580.139473684213,190.0,4950.0,545.0,158.5375,4537.300000000001,,14.599999999999996,,13745.97894736842,15.0,15.0,40.0,10.0,,15.0,,95.0,9690.955128205129,13901.25,5510.788461538461,78.0,8.0,104.0,1000076.3,7576.335606060607,132.0,1440226.5000000002,7580.139473684213,190.0,2.2721250609451054,,10919.3,2729.825,4.0,4950.0,545.0,,4537.3,887.0,1.0,1.0,,1.0,1.0,56,MONTHLY,1552,6859.0,272220.0,60.0,4537.0,C,1891.0,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4998,13123,56,20.88493150684932,F,12815,10670,OWNER,5504312.699999995,11761.351923076909,468.0,14117.241379310344,,236.8884297520661,,,14.600000000000017,,20069.03879310345,58.0,,121.0,,,57.0,,232.0,11794.682773109243,12162.869565217392,11678.416425120791,238.0,23.0,207.0,900428.6999999995,10593.278823529408,85.0,2842133.8000000026,10565.553159851312,269.0,1.1858462357825463,0.4962122729531761,,,,,,,,,,,,,,60,MONTHLY,321,,,,,,,,,,56,Breclav,south Moravia,124605,11,42,14,1,8,46.0,8772,4.69,4.98,126,2854,3158
4999,350,25,73.8,F,350,288,OWNER,462674.8999999996,1828.754545454544,253.0,3257.0,,96.87560975609756,,5315.0,14.600000000000012,,993.1046511627907,41.0,,41.0,,45.0,40.0,,86.0,2805.136781609197,,1317.0361445783142,87.0,,166.0,138345.40000000005,1869.5324324324329,74.0,386838.79999999993,1774.4899082568802,218.0,1.1377884144862098,1.6033458999078278,3464.0,1732.0,2.0,1732.0,,,,,2.0,,,,,25,MONTHLY,806,,,,,,,,,,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218
5000,425,25,50.92054794520548,M,425,348,OWNER,1423639.5000000002,8043.161016949154,177.0,,,178.08918918918914,,,14.600000000000007,,13116.509259259261,,,37.0,,,32.0,,108.0,9847.003947368421,,6685.813861386136,76.0,,101.0,458865.6,7522.386885245901,61.0,1394945.1000000006,8063.266473988441,173.0,0.9782350370409849,16.347266365562614,,,,,,,,,,,,,,25,MONTHLY,1048,,,,,,,66.0,classic,2014.0,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218
5001,450,25,45.12602739726027,M,450,370,OWNER,350514.59999999986,960.3139726027392,365.0,,,81.88518518518515,,,14.600000000000017,,1338.4457364341085,,,54.0,,,53.0,,258.0,1643.1486725663722,,654.1222222222227,113.0,,252.0,71878.29999999999,933.4844155844154,77.0,234925.9000000001,958.8812244897964,245.0,0.868012593001392,1.1780189546221456,2075.0,691.6666666666665,3.0,215.0,672.0,,,1188.0,1.0,1.0,,,1.0,25,MONTHLY,413,,,,,,,,,,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218
5002,456,25,58.88219178082193,M,456,376,OWNER,2401238.8000000007,9061.278490566043,265.0,7097.0,,182.46086956521745,,,14.600000000000012,,15337.737226277373,41.0,,46.0,,,41.0,,137.0,13278.95913978495,,6780.788372093021,93.0,,172.0,614218.1999999997,8530.80833333333,72.0,1894980.8000000012,8613.549090909097,220.0,0.9523093515185644,1.2740096946616148,7097.0,7097.0,1.0,7097.0,,,,,1.0,,,,,25,MONTHLY,793,,,,,,,,,,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218
5003,587,25,53.52054794520548,F,587,488,OWNER,76900.0,2480.6451612903224,31.0,,,,,,,,2480.6451612903224,,,,,,,,31.0,2769.5652173913045,,1650.0,23.0,,8.0,23000.0,1916.666666666667,12.0,76900.0,2480.6451612903224,31.0,0.8013937282229965,,,,,,,,,,,,,,,25,MONTHLY,1266,,,,,,,,,,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218
5004,738,25,78.82191780821918,M,738,614,OWNER,184167.70000000007,2069.3000000000006,89.0,1664.0,,102.85789473684208,,5767.0,14.599999999999996,,2136.521739130435,14.0,,19.0,,19.0,14.0,,23.0,2864.8025641025647,,1448.808,39.0,,50.0,128765.00000000006,1981.000000000001,65.0,184167.70000000007,2069.3000000000006,89.0,2.32416470677422,,1664.0,1664.0,1.0,1664.0,,,,,1.0,,,,,25,MONTHLY,1618,,,,,,,,,,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218
5005,748,25,62.254794520547954,M,748,623,OWNER,423252.5999999996,1047.6549504950483,404.0,419.0,,81.63384615384616,,,14.600000000000017,,1856.0809523809526,65.0,,65.0,,,64.0,,210.0,1629.3199999999995,,755.7412639405212,135.0,,269.0,78199.09999999999,1101.3957746478873,71.0,236305.70000000016,1040.994273127754,227.0,1.0224242978923694,0.9871386994146916,2072.0,1036.0,2.0,419.0,,,,1653.0,1.0,,,,1.0,1,MONTHLY,82,,,,,,,,,,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218
5006,749,25,65.47123287671234,F,749,623,DISPONENT,423252.5999999996,1047.6549504950483,404.0,419.0,,81.63384615384616,,,14.600000000000017,,1856.0809523809526,65.0,,65.0,,,64.0,,210.0,1629.3199999999995,,755.7412639405212,135.0,,269.0,78199.09999999999,1101.3957746478873,71.0,236305.70000000016,1040.994273127754,227.0,1.0224242978923694,0.9871386994146916,2072.0,1036.0,2.0,419.0,,,,1653.0,1.0,,,,1.0,1,MONTHLY,82,,,,,,,,,,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218
5007,851,25,79.6,M,851,710,OWNER,481979.6999999996,1975.3266393442605,244.0,3200.0,,73.33653846153847,,4800.0,14.600000000000017,,1684.3478260869565,47.0,,52.0,,52.0,47.0,,46.0,2415.366666666666,,1642.9223021582748,105.0,,139.0,104698.4,2052.9098039215687,51.0,346492.1999999999,1979.955428571428,175.0,0.8608161516901277,1.04841285918085,3200.0,3200.0,1.0,3200.0,,,,,1.0,,,,,25,MONTHLY,609,,,,,,,,,,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218
5008,852,25,82.63287671232877,F,852,710,DISPONENT,481979.6999999996,1975.3266393442605,244.0,3200.0,,73.33653846153847,,4800.0,14.600000000000017,,1684.3478260869565,47.0,,52.0,,52.0,47.0,,46.0,2415.366666666666,,1642.9223021582748,105.0,,139.0,104698.4,2052.9098039215687,51.0,346492.1999999999,1979.955428571428,175.0,0.8608161516901277,1.04841285918085,3200.0,3200.0,1.0,3200.0,,,,,1.0,,,,,25,MONTHLY,609,,,,,,,,,,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218
5009,917,25,25.30958904109589,F,917,767,OWNER,1834213.6000000013,4703.111794871798,390.0,3564.0,109.0,131.08,,,14.600000000000012,,7520.7982062780275,41.0,41.0,45.0,,,40.0,,223.0,10079.463043478261,,3043.298657718118,92.0,,298.0,508840.2,4584.145945945946,111.0,1489311.6000000003,4485.8783132530125,332.0,1.0543719098392603,1.3992389142423065,4199.0,1049.75,4.0,3564.0,109.0,,,263.0,1.0,1.0,,,2.0,25,MONTHLY,814,,,,,,,,,,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218
