;account_id;sum_order_amount_by_account_id;mean_order_amount_by_account_id;total_nbr_orders;mean_order_amount_of Household;mean_order_amount_of Insurance payment;mean_order_amount_of Leasing;mean_order_amount_of Loan payment;mean_order_amount_of Unknown_Order_Type;nbr_orders Household;nbr_orders Insurance payment;nbr_orders Leasing;nbr_orders Loan payment;nbr_orders Unknown_Order_Type
3249;4266;9605.0;4802.5;2;9098.0;;507.0;;;1.0;;1.0;;
3250;4268;10145.0;5072.5;2;6646.0;;;3499.0;;1.0;;;1.0;
3251;4273;12804.2;6402.1;2;9909.0;;2895.2;;;1.0;;1.0;;
3252;4276;2895.2;2895.2;1;;;2895.2;;;;;1.0;;
3253;4293;9358.0;4679.0;2;4797.0;;;4561.0;;1.0;;;1.0;
3254;4309;4825.3;4825.3;1;;;;4825.3;;;;;1.0;
3255;4318;18005.6;9002.8;2;13396.0;;4609.6;;;1.0;;1.0;;
3256;4320;4280.0;4280.0;1;;;;4280.0;;;;;1.0;
3257;4330;10535.6;3511.866666666667;3;4140.0;;4609.6;;1786.0;1.0;;1.0;;1.0
3258;4332;12494.6;6247.3;2;7885.0;;4609.6;;;1.0;;1.0;;
3259;4336;12872.0;6436.0;2;8316.0;;4556.0;;;1.0;;1.0;;
3260;4337;2142.0;2142.0;1;;;;2142.0;;;;;1.0;
3261;4342;10307.0;5153.5;2;6135.0;;;4172.0;;1.0;;;1.0;
3262;4346;10785.0;3595.0;3;5389.0;;2329.0;;3067.0;1.0;;1.0;;1.0
3263;4352;4216.0;2108.0;2;3710.0;;506.0;;;1.0;;1.0;;
3264;4354;18217.3;9108.65;2;12756.0;;;5461.3;;1.0;;;1.0;
3265;4356;1003.0;1003.0;1;;;1003.0;;;;;1.0;;
3266;4358;2542.0;2542.0;1;;;2542.0;;;;;1.0;;
3267;4361;7512.7;7512.7;1;;;;7512.7;;;;;1.0;
3268;4377;4788.3;4788.3;1;;;4788.3;;;;;1.0;;
3269;4383;14157.0;4719.0;3;8352.0;;1540.0;;4265.0;1.0;;1.0;;1.0
3270;4386;13544.0;6772.0;2;11954.0;;1590.0;;;1.0;;1.0;;
3271;4408;8935.9;4467.95;2;5156.0;;3779.9;;;1.0;;1.0;;
3272;4413;12412.0;6206.0;2;7802.0;;;4610.0;;1.0;;;1.0;
3273;4414;11276.0;3758.6666666666665;3;3716.0;;;4051.0;3509.0;1.0;;;1.0;1.0
3274;4415;14653.0;2930.6;5;4601.0;77.0;;6170.0;1902.5;1.0;1.0;;1.0;2.0
3275;4418;9359.0;1871.8;5;5951.0;906.0;881.0;;810.5;1.0;1.0;1.0;;2.0
3276;4423;7343.0;2447.6666666666665;3;1277.0;;;2051.0;4015.0;1.0;;;1.0;1.0
3277;4424;720.0;720.0;1;;;720.0;;;;;1.0;;
3278;4427;12323.0;6161.5;2;5005.0;;;7318.0;;1.0;;;1.0;
3279;4434;6809.0;3404.5;2;4495.0;;2314.0;;;1.0;;1.0;;
3280;4438;658.0;658.0;1;;;658.0;;;;;1.0;;
3281;4442;10092.0;5046.0;2;8590.0;;1502.0;;;1.0;;1.0;;
3282;4447;5353.5;5353.5;1;;;;5353.5;;;;;1.0;
3283;4448;5353.5;5353.5;1;;;;5353.5;;;;;1.0;
3284;4456;5353.5;5353.5;1;;;;5353.5;;;;;1.0;
3285;4462;2770.3;2770.3;1;;;;2770.3;;;;;1.0;
3286;4467;6950.5;3475.25;2;4556.0;;;2394.5;;1.0;;;1.0;
3287;4471;14347.2;7173.6;2;11318.0;;3029.2;;;1.0;;1.0;;
3288;4473;10619.0;3539.6666666666665;3;5528.0;;;1566.0;3525.0;1.0;;;1.0;1.0
3289;4475;1691.9;1691.9;1;;;1691.9;;;;;1.0;;
3290;4476;7843.0;1960.75;4;3195.0;3103.0;;633.0;912.0;1.0;1.0;;1.0;1.0
3291;4478;707.0;707.0;1;;;707.0;;;;;1.0;;
3292;4503;2819.8;2819.8;1;;;;2819.8;;;;;1.0;
3293;4511;4746.0;2373.0;2;3948.0;;798.0;;;1.0;;1.0;;
3294;4527;2156.0;2156.0;1;;;;2156.0;;;;;1.0;
3295;4533;12732.5;6366.25;2;10479.0;;;2253.5;;1.0;;;1.0;
3296;4537;1352.1;1352.1;1;;;1352.1;;;;;1.0;;
3297;4550;4166.0;1041.5;4;1113.0;424.0;;1022.0;1607.0;1.0;1.0;;1.0;1.0
3298;4576;8339.0;8339.0;1;;;;8339.0;;;;;1.0;
3299;4580;10407.8;5203.9;2;8723.0;;;1684.8;;1.0;;;1.0;
3300;4585;5412.0;2706.0;2;4065.0;;;1347.0;;1.0;;;1.0;
3301;4616;15038.7;7519.35;2;12260.0;;;2778.7;;1.0;;;1.0;
3302;4618;2778.7;2778.7;1;;;;2778.7;;;;;1.0;
3303;4626;2778.7;2778.7;1;;;;2778.7;;;;;1.0;
3304;4631;3647.0;3647.0;1;;;;3647.0;;;;;1.0;
3305;4650;10082.0;3360.6666666666665;3;554.0;;;6700.0;2828.0;1.0;;;1.0;1.0
3306;4660;7489.0;1872.25;4;2121.0;437.0;;4456.0;475.0;1.0;1.0;;1.0;1.0
3307;4681;12919.0;4306.333333333333;3;5016.0;;;3388.0;4515.0;1.0;;;1.0;1.0
3308;4715;4049.0;4049.0;1;;;;4049.0;;;;;1.0;
3309;4725;18136.2;9068.1;2;13462.0;;;4674.2;;1.0;;;1.0;
3310;4727;9926.0;3308.6666666666665;3;3580.0;;;4485.0;1861.0;1.0;;;1.0;1.0
3311;4746;3413.0;3413.0;1;;;;3413.0;;;;;1.0;
3312;4753;1271.0;1271.0;1;;;1271.0;;;;;1.0;;
3313;4774;9689.0;9689.0;1;;;;9689.0;;;;;1.0;
3314;4784;4572.0;4572.0;1;;;;4572.0;;;;;1.0;
3315;4794;17025.0;3405.0;5;1922.0;3142.0;;9698.0;1131.5;1.0;1.0;;1.0;2.0
3316;4803;1232.0;1232.0;1;;;;1232.0;;;;;1.0;
3317;4825;1783.2;1783.2;1;;;;1783.2;;;;;1.0;
3318;4851;10187.2;5093.6;2;4285.0;;;5902.2;;1.0;;;1.0;
3319;4852;10719.0;5359.5;2;4794.0;;;5925.0;;1.0;;;1.0;
3320;4858;6983.3;6983.3;1;;;;6983.3;;;;;1.0;
3321;4863;15676.3;5225.433333333333;3;3300.0;;;6340.3;6036.0;1.0;;;1.0;1.0
3322;4894;4875.8;4875.8;1;;;;4875.8;;;;;1.0;
3323;4907;7575.0;1893.75;4;3938.0;325.0;;2059.0;1253.0;1.0;1.0;;1.0;1.0
3324;4937;9483.2;3161.066666666667;3;2687.0;;;5996.2;800.0;1.0;;;1.0;1.0
3325;4948;10706.2;5353.1;2;4710.0;;;5996.2;;1.0;;;1.0;
3326;4949;6039.8;6039.8;1;;;;6039.8;;;;;1.0;
3327;4969;11421.8;3807.2666666666664;3;8309.0;;;2502.8;610.0;1.0;;;1.0;1.0
3328;4981;8666.0;4333.0;2;4930.0;;;3736.0;;1.0;;;1.0;
3329;4994;7178.8;7178.8;1;;;;7178.8;;;;;1.0;
3330;4995;3583.0;3583.0;1;;;;3583.0;;;;;1.0;
3331;4999;17943.5;5981.166666666667;3;7028.0;;;4588.5;6327.0;1.0;;;1.0;1.0
3332;5001;13880.5;6940.25;2;9292.0;;;4588.5;;1.0;;;1.0;
3333;5033;5720.0;1430.0;4;1820.0;2196.0;;950.0;754.0;1.0;1.0;;1.0;1.0
3334;5065;1541.3;1541.3;1;;;1541.3;;;;;1.0;;
3335;5066;9207.8;1841.56;5;4206.0;132.0;;2568.8;1150.5;1.0;1.0;;1.0;2.0
3336;5072;14894.0;2978.8;5;1863.0;1065.0;;5292.0;3337.0;1.0;1.0;;1.0;2.0
3337;5118;4650.0;1550.0;3;3095.0;;;1109.0;446.0;1.0;;;1.0;1.0
3338;5120;9746.7;4873.35;2;3008.0;;;6738.7;;1.0;;;1.0;
3339;5126;4632.0;2316.0;2;4208.0;;;424.0;;1.0;;;1.0;
3340;5133;9366.0;2341.5;4;286.0;3913.0;;4755.0;412.0;1.0;1.0;;1.0;1.0
3341;5164;4882.0;2441.0;2;4261.0;;;621.0;;1.0;;;1.0;
3342;5180;4897.0;4897.0;1;;;;4897.0;;;;;1.0;
3343;5181;6652.5;6652.5;1;;;;6652.5;;;;;1.0;
3344;5196;14557.5;7278.75;2;7905.0;;;6652.5;;1.0;;;1.0;
3345;5213;6687.0;6687.0;1;;;;6687.0;;;;;1.0;
3346;5215;7778.0;1555.6;5;2.0;372.0;;1219.0;3092.5;1.0;1.0;;1.0;2.0
3347;5228;7242.0;7242.0;1;;;;7242.0;;;;;1.0;
3348;5256;5388.5;5388.5;1;;;;5388.5;;;;;1.0;
3349;5263;8555.0;4277.5;2;3950.0;;;4605.0;;1.0;;;1.0;
3350;5267;5388.5;5388.5;1;;;;5388.5;;;;;1.0;
3351;5269;10010.0;3336.6666666666665;3;793.0;;;1957.0;7260.0;1.0;;;1.0;1.0
3352;5270;3317.0;3317.0;1;;;;3317.0;;;;;1.0;
3353;5283;13208.0;6604.0;2;9649.0;;;3559.0;;1.0;;;1.0;
3354;5290;17411.0;4352.75;4;6293.0;1336.0;;7537.0;2245.0;1.0;1.0;;1.0;1.0
3355;5305;5011.2;5011.2;1;;;;5011.2;;;;;1.0;
3356;5313;12927.2;3231.8;4;5791.0;958.0;;5011.2;1167.0;1.0;1.0;;1.0;1.0
3357;5317;6835.8;3417.9;2;4331.0;;;2504.8;;1.0;;;1.0;
3358;5358;10330.0;5165.0;2;9191.0;;;1139.0;;1.0;;;1.0;
3359;5362;18601.3;6200.433333333333;3;6413.0;;;4226.3;7962.0;1.0;;;1.0;1.0
3360;5372;2612.0;2612.0;1;;;2612.0;;;;;1.0;;
3361;5385;11243.3;5621.65;2;8754.0;;;2489.3;;1.0;;;1.0;
3362;5395;4393.8;4393.8;1;;;;4393.8;;;;;1.0;
3363;5422;10735.0;2683.75;4;832.0;1435.0;;6148.0;2320.0;1.0;1.0;;1.0;1.0
3364;5423;14526.0;3631.5;4;446.0;4068.0;1394.0;;8618.0;1.0;1.0;1.0;;1.0
3365;5428;7281.3;7281.3;1;;;;7281.3;;;;;1.0;
3366;5442;18478.3;4619.575;4;8110.0;1017.0;;7281.3;2070.0;1.0;1.0;;1.0;1.0
3367;5445;5793.0;1158.6;5;685.0;624.0;;2186.0;1149.0;1.0;1.0;;1.0;2.0
3368;5477;13621.3;6810.65;2;6342.0;;;7279.3;;1.0;;;1.0;
3369;5481;4358.0;4358.0;1;;;;4358.0;;;;;1.0;
3370;5483;1307.0;1307.0;1;;;1307.0;;;;;1.0;;
3371;5505;2908.2;2908.2;1;;;2908.2;;;;;1.0;;
3372;5541;4442.0;1480.6666666666667;3;3114.0;;;680.0;648.0;1.0;;;1.0;1.0
3373;5546;2536.9;2536.9;1;;;2536.9;;;;;1.0;;
3374;5572;13662.0;6831.0;2;11314.0;;;2348.0;;1.0;;;1.0;
3375;5574;15597.0;7798.5;2;11878.0;;;3719.0;;1.0;;;1.0;
3376;5591;7239.8;1447.96;5;323.0;345.0;;3697.8;1437.0;1.0;1.0;;1.0;2.0
3377;5593;9746.8;4873.4;2;6049.0;;;3697.8;;1.0;;;1.0;
3378;5602;3697.8;3697.8;1;;;;3697.8;;;;;1.0;
3379;5622;13818.3;4606.099999999999;3;6327.0;;;6918.3;573.0;1.0;;;1.0;1.0
3380;5628;3757.0;3757.0;1;;;;3757.0;;;;;1.0;
3381;5632;4760.0;4760.0;1;;;;4760.0;;;;;1.0;
3382;5650;14638.3;7319.15;2;10530.0;;;4108.3;;1.0;;;1.0;
3383;5661;1653.6;1653.6;1;;;1653.6;;;;;1.0;;
3384;5692;1653.6;1653.6;1;;;1653.6;;;;;1.0;;
3385;5698;12876.0;6438.0;2;10120.0;;;2756.0;;1.0;;;1.0;
3386;5700;1728.0;1728.0;1;;;;1728.0;;;;;1.0;
3387;5724;9599.0;1919.8;5;2692.0;281.0;;4845.0;890.5;1.0;1.0;;1.0;2.0
3388;5735;4845.0;4845.0;1;;;;4845.0;;;;;1.0;
3389;5740;2907.0;2907.0;1;;;2907.0;;;;;1.0;;
3390;5742;4845.0;4845.0;1;;;;4845.0;;;;;1.0;
3391;5758;19962.7;4990.675;4;3063.0;7996.0;;5700.7;3203.0;1.0;1.0;;1.0;1.0
3392;5774;9855.0;3285.0;3;1413.0;;;1299.0;7143.0;1.0;;;1.0;1.0
3393;5794;2060.0;2060.0;1;;;;2060.0;;;;;1.0;
3394;5817;16306.0;5435.333333333333;3;3105.0;;3849.0;;9352.0;1.0;;1.0;;1.0
3395;5837;4939.0;4939.0;1;;;;4939.0;;;;;1.0;
3396;5868;1762.0;1762.0;1;;;1762.0;;;;;1.0;;
3397;5891;5432.3;5432.3;1;;;;5432.3;;;;;1.0;
3398;5912;12922.8;6461.4;2;9846.0;;;3076.8;;1.0;;;1.0;
3399;5927;1817.3;1817.3;1;;;;1817.3;;;;;1.0;
3400;5944;6325.0;3162.5;2;4685.0;;;1640.0;;1.0;;;1.0;
3401;5952;15565.3;3113.06;5;3028.0;3684.0;;5885.3;1484.0;1.0;1.0;;1.0;2.0
3402;5991;7485.0;2495.0;3;1978.0;;;1272.0;4235.0;1.0;;;1.0;1.0
3403;6030;1177.0;1177.0;1;;;;1177.0;;;;;1.0;
3404;6034;7741.8;7741.8;1;;;;7741.8;;;;;1.0;
3405;6040;9460.0;2365.0;4;2635.0;5015.0;;489.0;1321.0;1.0;1.0;;1.0;1.0
3406;6051;7685.0;7685.0;1;;;;7685.0;;;;;1.0;
3407;6061;8950.0;4475.0;2;8521.0;;;429.0;;1.0;;;1.0;
3408;6062;15964.0;7982.0;2;10608.0;;;5356.0;;1.0;;;1.0;
3409;6075;8499.0;8499.0;1;;;;8499.0;;;;;1.0;
3410;6083;7518.0;7518.0;1;;;;7518.0;;;;;1.0;
3411;6097;3883.0;1941.5;2;3155.0;;;728.0;;1.0;;;1.0;
3412;6118;7518.0;7518.0;1;;;;7518.0;;;;;1.0;
3413;6138;13686.3;6843.15;2;10869.0;;;2817.3;;1.0;;;1.0;
3414;6148;10337.0;5168.5;2;7847.0;;;2490.0;;1.0;;;1.0;
3415;6157;14688.2;7344.1;2;9523.0;;;5165.2;;1.0;;;1.0;
3416;6158;5165.2;5165.2;1;;;;5165.2;;;;;1.0;
3417;6226;6643.7;6643.7;1;;;;6643.7;;;;;1.0;
3418;6265;10913.5;5456.75;2;7274.0;;;3639.5;;1.0;;;1.0;
3419;6273;3639.5;3639.5;1;;;;3639.5;;;;;1.0;
3420;6289;1784.5;1784.5;1;;;;1784.5;;;;;1.0;
3421;6353;7902.0;2634.0;3;586.0;;;1332.0;5984.0;1.0;;;1.0;1.0
3422;6358;18708.8;9354.4;2;13076.0;;;5632.8;;1.0;;;1.0;
3423;6363;1459.0;1459.0;1;;;;1459.0;;;;;1.0;
3424;6397;3016.7;3016.7;1;;;;3016.7;;;;;1.0;
3425;6400;17875.7;4468.925;4;7320.0;7396.0;;3016.7;143.0;1.0;1.0;;1.0;1.0
3426;6425;3057.0;3057.0;1;;;;3057.0;;;;;1.0;
3427;6434;9480.2;4740.1;2;4891.0;;;4589.2;;1.0;;;1.0;
3428;6440;2881.0;2881.0;1;;;;2881.0;;;;;1.0;
3429;6453;3054.0;763.5;4;1514.0;541.0;;304.0;695.0;1.0;1.0;;1.0;1.0
3430;6461;4192.5;4192.5;1;;;;4192.5;;;;;1.0;
3431;6472;3597.0;3597.0;1;;;;3597.0;;;;;1.0;
3432;6473;6408.8;6408.8;1;;;;6408.8;;;;;1.0;
3433;6495;17353.0;8676.5;2;8606.0;;;8747.0;;1.0;;;1.0;
3434;6505;3207.8;3207.8;1;;;;3207.8;;;;;1.0;
3435;6510;3207.8;3207.8;1;;;;3207.8;;;;;1.0;
3436;6511;1924.7;1924.7;1;;;1924.7;;;;;1.0;;
3437;6555;5900.0;5900.0;1;;;;5900.0;;;;;1.0;
3438;6592;17265.7;8632.85;2;10755.0;;;6510.7;;1.0;;;1.0;
3439;6602;8523.0;8523.0;1;;;;8523.0;;;;;1.0;
3440;6609;7176.0;2392.0;3;3881.0;;;1671.0;1624.0;1.0;;;1.0;1.0
3441;6649;1671.0;1671.0;1;;;;1671.0;;;;;1.0;
3442;6678;6133.0;6133.0;1;;;;6133.0;;;;;1.0;
3443;6686;4853.8;4853.8;1;;;;4853.8;;;;;1.0;
3444;6688;4243.0;1060.75;4;1753.0;570.0;;638.0;1282.0;1.0;1.0;;1.0;1.0
3445;6699;15457.2;5152.400000000001;3;7303.0;;;2650.2;5504.0;1.0;;;1.0;1.0
3446;6701;2650.2;2650.2;1;;;;2650.2;;;;;1.0;
3447;6706;4549.0;1137.25;4;1982.0;815.0;;1081.0;671.0;1.0;1.0;;1.0;1.0
3448;6715;2298.2;2298.2;1;;;;2298.2;;;;;1.0;
3449;6738;3159.0;3159.0;1;;;;3159.0;;;;;1.0;
3450;6792;5424.0;1356.0;4;3520.0;423.0;;1432.0;49.0;1.0;1.0;;1.0;1.0
3451;6806;2428.9;2428.9;1;;;2428.9;;;;;1.0;;
3452;6856;13770.0;3442.5;4;2557.0;6965.0;;3454.0;794.0;1.0;1.0;;1.0;1.0
3453;6902;5935.0;1978.3333333333333;3;3738.0;;;1370.0;827.0;1.0;;;1.0;1.0
3454;6910;2391.5;2391.5;1;;;2391.5;;;;;1.0;;
3455;6922;5811.7;5811.7;1;;;;5811.7;;;;;1.0;
3456;6924;8644.5;4322.25;2;4585.0;;;4059.5;;1.0;;;1.0;
3457;6930;1081.0;1081.0;1;;;;1081.0;;;;;1.0;
3458;6950;18471.0;9235.5;2;8561.0;;;9910.0;;1.0;;;1.0;
3459;6985;15854.5;7927.25;2;13167.0;;;2687.5;;1.0;;;1.0;
3460;7045;6015.3;6015.3;1;;;;6015.3;;;;;1.0;
3461;7049;8253.2;8253.2;1;;;;8253.2;;;;;1.0;
3462;7052;1776.7;1776.7;1;;;;1776.7;;;;;1.0;
3463;7082;11885.0;2377.0;5;6359.0;15.0;;4045.0;733.0;1.0;1.0;;1.0;2.0
3464;7099;17412.5;4353.125;4;236.0;528.0;;4882.5;11766.0;1.0;1.0;;1.0;1.0
3465;7123;18499.2;9249.6;2;14581.0;;;3918.2;;1.0;;;1.0;
3466;7133;4250.0;850.0;5;2683.0;115.0;;1352.0;50.0;1.0;1.0;;1.0;2.0
3467;7136;5921.0;1480.25;4;1080.0;547.0;;2059.0;2235.0;1.0;1.0;;1.0;1.0
3468;7156;2062.0;2062.0;1;;;;2062.0;;;;;1.0;
3469;7176;9509.0;4754.5;2;6110.0;;;3399.0;;1.0;;;1.0;
3470;7180;12245.5;6122.75;2;8089.0;;;4156.5;;1.0;;;1.0;
3471;7181;10137.5;2027.5;5;5030.0;16.0;;4156.5;467.5;1.0;1.0;;1.0;2.0
3472;7184;12765.0;2553.0;5;3434.0;691.0;;6485.0;1077.5;1.0;1.0;;1.0;2.0
3473;7190;6450.0;3225.0;2;5394.0;;;1056.0;;1.0;;;1.0;
3474;7231;2283.2;2283.2;1;;;2283.2;;;;;1.0;;
3475;7240;11671.7;5835.85;2;9136.0;;;2535.7;;1.0;;;1.0;
3476;7262;9996.0;3332.0;3;1900.0;;;1221.0;6875.0;1.0;;;1.0;1.0
3477;7274;8689.8;4344.9;2;4603.0;;;4086.8;;1.0;;;1.0;
3478;7401;10638.7;5319.35;2;7266.0;;;3372.7;;1.0;;;1.0;
3479;7418;2523.2;2523.2;1;;;;2523.2;;;;;1.0;
3480;7424;10614.2;2653.55;4;6817.0;164.0;;2523.2;1110.0;1.0;1.0;;1.0;1.0
3481;7437;9666.8;2416.7;4;6901.0;228.0;;2306.8;231.0;1.0;1.0;;1.0;1.0
3482;7445;2306.8;2306.8;1;;;;2306.8;;;;;1.0;
3483;7454;4096.0;1365.3333333333333;3;2306.0;;;1319.0;471.0;1.0;;;1.0;1.0
3484;7465;8130.6;1626.1200000000001;5;1391.0;302.0;1060.6;;2688.5;1.0;1.0;1.0;;2.0
3485;7485;14078.8;7039.4;2;10279.0;;;3799.8;;1.0;;;1.0;
3486;7487;14400.9;4800.3;3;7329.0;;2279.9;;4792.0;1.0;;1.0;;1.0
3487;7523;8013.0;8013.0;1;;;;8013.0;;;;;1.0;
3488;7542;16919.0;5639.666666666667;3;3683.0;;;9847.0;3389.0;1.0;;;1.0;1.0
3489;7546;7603.8;1900.95;4;3861.0;49.0;;3495.8;198.0;1.0;1.0;;1.0;1.0
3490;7559;5178.0;2589.0;2;4112.0;;;1066.0;;1.0;;;1.0;
3491;7562;6450.2;6450.2;1;;;;6450.2;;;;;1.0;
3492;7565;10074.8;3358.2666666666664;3;6649.0;;;3197.8;228.0;1.0;;;1.0;1.0
3493;7594;8742.0;1748.4;5;2302.0;1347.0;;2718.0;1187.5;1.0;1.0;;1.0;2.0
3494;7606;13321.8;4440.599999999999;3;4268.0;;;3197.8;5856.0;1.0;;;1.0;1.0
3495;7607;7342.0;3671.0;2;6020.0;;;1322.0;;1.0;;;1.0;
3496;7614;6678.7;6678.7;1;;;;6678.7;;;;;1.0;
3497;7618;2362.4;2362.4;1;;;2362.4;;;;;1.0;;
3498;7632;13180.0;6590.0;2;9629.0;;;3551.0;;1.0;;;1.0;
3499;7636;6934.0;2311.3333333333335;3;3077.0;;;3532.0;325.0;1.0;;;1.0;1.0
3500;7637;17524.0;8762.0;2;9397.0;;;8127.0;;1.0;;;1.0;
3501;7674;12797.3;4265.766666666666;3;1477.0;;;3937.3;7383.0;1.0;;;1.0;1.0
3502;7713;12091.7;6045.85;2;8418.0;;;3673.7;;1.0;;;1.0;
3503;7721;3788.3;3788.3;1;;;;3788.3;;;;;1.0;
3504;7733;5836.0;5836.0;1;;;;5836.0;;;;;1.0;
3505;7745;12313.8;6156.9;2;10160.0;;;2153.8;;1.0;;;1.0;
3506;7753;2153.8;2153.8;1;;;;2153.8;;;;;1.0;
3507;7765;10549.0;5274.5;2;8217.0;;;2332.0;;1.0;;;1.0;
3508;7769;4085.0;4085.0;1;;;;4085.0;;;;;1.0;
3509;7774;1002.4;1002.4;1;;;1002.4;;;;;1.0;;
3510;7795;6202.0;6202.0;1;;;;6202.0;;;;;1.0;
3511;7815;11843.8;2960.95;4;1475.0;2197.0;;7903.8;268.0;1.0;1.0;;1.0;1.0
3512;7819;6137.0;1227.4;5;1953.0;1296.0;;434.0;1227.0;1.0;1.0;;1.0;2.0
3513;7824;11584.8;3861.6;3;2156.0;;;7903.8;1525.0;1.0;;;1.0;1.0
3514;7844;3816.0;3816.0;1;;;;3816.0;;;;;1.0;
3515;7857;15012.0;3753.0;4;8157.0;137.0;;5676.0;1042.0;1.0;1.0;;1.0;1.0
3516;7859;6010.2;6010.2;1;;;;6010.2;;;;;1.0;
3517;7861;9564.0;1912.8;5;8400.0;26.0;;607.0;265.5;1.0;1.0;;1.0;2.0
3518;7890;5957.0;2978.5;2;4304.0;;;1653.0;;1.0;;;1.0;
3519;7894;11738.7;3912.9;3;4780.0;;;4253.7;2705.0;1.0;;;1.0;1.0
3520;7907;14443.2;7221.6;2;6327.0;;;8116.2;;1.0;;;1.0;
3521;7926;3505.0;3505.0;1;;;;3505.0;;;;;1.0;
3522;7957;15794.0;5264.666666666667;3;6164.0;;;3575.0;6055.0;1.0;;;1.0;1.0
3523;7965;13223.0;6611.5;2;7268.0;;;5955.0;;1.0;;;1.0;
3524;7966;7887.7;7887.7;1;;;;7887.7;;;;;1.0;
3525;7990;10178.0;5089.0;2;7158.0;;;3020.0;;1.0;;;1.0;
3526;7997;6694.2;6694.2;1;;;;6694.2;;;;;1.0;
3527;8026;3563.0;3563.0;1;;;;3563.0;;;;;1.0;
3528;8027;6469.7;6469.7;1;;;;6469.7;;;;;1.0;
3529;8038;6709.0;3354.5;2;5215.0;;;1494.0;;1.0;;;1.0;
3530;8039;8815.5;2203.875;4;1074.0;3231.0;;3900.5;610.0;1.0;1.0;;1.0;1.0
3531;8041;3900.5;3900.5;1;;;;3900.5;;;;;1.0;
3532;8051;4340.0;4340.0;1;;;;4340.0;;;;;1.0;
3533;8073;16372.0;5457.333333333333;3;695.0;;;4110.0;11567.0;1.0;;;1.0;1.0
3534;8085;16221.0;5407.0;3;916.0;;;4340.0;10965.0;1.0;;;1.0;1.0
3535;8092;7151.0;3575.5;2;6216.0;;;935.0;;1.0;;;1.0;
3536;8094;11788.0;5894.0;2;5665.0;;;6123.0;;1.0;;;1.0;
3537;8114;8107.0;2702.3333333333335;3;5958.0;;;1655.0;494.0;1.0;;;1.0;1.0
3538;8127;14799.8;7399.9;2;8305.0;;;6494.8;;1.0;;;1.0;
3539;8129;8260.0;4130.0;2;6184.0;;;2076.0;;1.0;;;1.0;
3540;8149;4190.3;4190.3;1;;;;4190.3;;;;;1.0;
3541;8153;1993.6;1993.6;1;;;1993.6;;;;;1.0;;
3542;8158;18316.7;6105.566666666667;3;9538.0;;;6630.7;2148.0;1.0;;;1.0;1.0
3543;8159;5827.0;1942.3333333333333;3;3034.0;;;1241.0;1552.0;1.0;;;1.0;1.0
3544;8169;7356.0;2452.0;3;2148.0;;;1633.0;3575.0;1.0;;;1.0;1.0
3545;8173;6695.0;6695.0;1;;;;6695.0;;;;;1.0;
3546;8212;1280.0;1280.0;1;;;1280.0;;;;;1.0;;
3547;8225;3017.2;3017.2;1;;;;3017.2;;;;;1.0;
3548;8260;6239.2;6239.2;1;;;;6239.2;;;;;1.0;
3549;8261;8796.8;1759.36;5;1915.0;646.0;;3659.8;1288.0;1.0;1.0;;1.0;2.0
3550;8268;8228.0;2742.6666666666665;3;1999.0;;;359.0;5870.0;1.0;;;1.0;1.0
3551;8316;5616.2;5616.2;1;;;;5616.2;;;;;1.0;
3552;8320;14266.2;7133.1;2;9105.0;;;5161.2;;1.0;;;1.0;
3553;8321;8525.0;4262.5;2;7041.0;;;1484.0;;1.0;;;1.0;
3554;8327;11804.2;3934.7333333333336;3;4104.0;;;5161.2;2539.0;1.0;;;1.0;1.0
3555;8330;4027.0;2013.5;2;3708.0;;;319.0;;1.0;;;1.0;
3556;8341;1303.2;1303.2;1;;;1303.2;;;;;1.0;;
3557;8377;13140.8;4380.266666666666;3;1172.0;;;6950.8;5018.0;1.0;;;1.0;1.0
3558;8381;15729.8;5243.266666666666;3;740.0;;;6950.8;8039.0;1.0;;;1.0;1.0
3559;8405;12286.0;3071.5;4;410.0;3344.0;;4437.0;4095.0;1.0;1.0;;1.0;1.0
3560;8411;12996.3;4332.099999999999;3;5812.0;;;3677.3;3507.0;1.0;;;1.0;1.0
3561;8475;5206.0;1735.3333333333333;3;495.0;;;878.0;3833.0;1.0;;;1.0;1.0
3562;8489;11205.0;5602.5;2;3835.0;;;7370.0;;1.0;;;1.0;
3563;8492;5834.0;2917.0;2;4403.0;;;1431.0;;1.0;;;1.0;
3564;8505;3570.0;3570.0;1;;;;3570.0;;;;;1.0;
3565;8519;19935.3;9967.65;2;13711.0;;;6224.3;;1.0;;;1.0;
3566;8523;7753.3;7753.3;1;;;;7753.3;;;;;1.0;
3567;8533;3626.0;3626.0;1;;;;3626.0;;;;;1.0;
3568;8547;4806.5;4806.5;1;;;;4806.5;;;;;1.0;
3569;8558;4806.5;4806.5;1;;;;4806.5;;;;;1.0;
3570;8564;15848.0;5282.666666666667;3;7170.0;;;3195.0;5483.0;1.0;;;1.0;1.0
3571;8566;15843.8;5281.266666666666;3;555.0;;;6394.8;8894.0;1.0;;;1.0;1.0
3572;8625;10121.8;5060.9;2;8151.0;;;1970.8;;1.0;;;1.0;
3573;8639;3094.5;3094.5;1;;;;3094.5;;;;;1.0;
3574;8645;12934.0;6467.0;2;8919.0;;;4015.0;;1.0;;;1.0;
