;account_id;alltime_sum_trans_amount_by_account_id;alltime_mean_trans_amount_by_account_id;alltime_total_nbr_trans;mean_trans_amount_of Household;mean_trans_amount_of Insurance payment;mean_trans_amount_of Interest credited;mean_trans_amount_of Loan payment;mean_trans_amount_of Old-age pension;mean_trans_amount_of Payment for statement;mean_trans_amount_of Sanction interest if negative balance;mean_trans_amount_of Unknown_Transaction_Type_x;nbr_trans Household;nbr_trans Insurance payment;nbr_trans Interest credited;nbr_trans Loan payment;nbr_trans Old-age pension;nbr_trans Payment for statement;nbr_trans Sanction interest if negative balance;nbr_trans Unknown_Transaction_Type_x;mean_trans_amount_of Credit;mean_trans_amount_of Unknown_Transaction_Type_y;mean_trans_amount_of Withdrawal;nbr_trans Credit;nbr_trans Unknown_Transaction_Type_y;nbr_trans Withdrawal;1yr_sum_trans_amount_by_account_id;1yr_mean_trans_amount_by_account_id;1yr_total_nbr_trans;3yr_sum_trans_amount_by_account_id;3yr_mean_trans_amount_by_account_id;3yr_total_nbr_trans;trans_ratio_98_97;trans_ratio_97_96
3328;3513;2862409.800000004;6375.077505567938;449.0;4507.0;;218.46857142857147;;;14.600000000000016;;10253.867469879518;65.0;;70.0;;;65.0;;249.0;10285.460139860137;;4547.676470588239;143.0;;306.0;488166.80000000005;6179.3265822784815;79.0;1489359.9000000004;6231.63138075314;239.0;0.943681648744453;1.0552994545616634
3329;3514;470523.59999999945;1340.5230769230755;351.0;2266.0;;79.84507042253519;;;14.600000000000016;;2122.918367346939;67.0;;71.0;;;66.0;;147.0;1731.4545454545457;;1071.7576923076936;143.0;;208.0;87020.4;1426.5639344262295;61.0;248080.30000000013;1355.6300546448094;183.0;1.0730806224874836;1.0023955441395695
3330;3515;251246.90000000008;2009.9752000000005;125.0;2563.0;;69.76538461538463;;4373.0;14.600000000000005;;2846.6666666666665;26.0;;26.0;;30.0;25.0;;18.0;2340.4192982456143;;1732.985294117648;57.0;;68.0;107111.6;2020.9735849056606;53.0;251246.90000000008;2009.9752000000005;125.0;0.9688167063437504;
3331;3516;1665248.1;19140.78275862069;87.0;;;289.92499999999995;;;30.0;;25174.227272727272;;;12.0;;;9.0;;66.0;18628.661702127658;15971.833333333334;20407.941176470587;47.0;6.0;34.0;1641848.1;19781.302409638556;83.0;1665248.1;19140.78275862069;87.0;70.16444871794872;
3332;3517;652068.6999999997;5670.162608695649;115.0;;;103.068;;;14.6;;9274.285714285714;;;25.0;;;20.0;;70.0;6514.277358490564;;4948.580645161291;53.0;;62.0;312121.10000000003;5202.018333333334;60.0;652068.6999999997;5670.162608695649;115.0;0.9897841268512407;
3333;3518;1385985.1000000003;8451.128658536587;164.0;3438.0;;144.248275862069;;;14.600000000000003;;14930.33908045977;24.0;;29.0;;;24.0;;87.0;11936.711666666668;;6440.2153846153815;60.0;;104.0;570141.0999999999;7918.626388888887;72.0;1385985.1000000003;8451.128658536587;164.0;0.9370816637136724;
3334;3519;336007.1;1740.9694300518133;193.0;;;116.71142857142857;;;14.600000000000009;;2630.595238095238;;;35.0;;;32.0;;126.0;1657.1162162162161;;1854.478048780489;111.0;;82.0;118301.70000000003;1598.671621621622;74.0;336007.1;1740.9694300518133;193.0;0.977569926646124;
3335;3520;1538384.8000000003;7691.924000000002;200.0;;;122.74418604651159;;;14.60000000000001;;12878.588235294117;;;43.0;;;38.0;;119.0;8987.511363636366;11971.5;6374.101886792449;88.0;6.0;106.0;417723.9;7735.627777777779;54.0;1303180.4000000001;7665.7670588235305;170.0;0.9355579241164168;1.8983365107115338
3336;3521;7401229.199999991;17252.282517482497;429.0;;;242.8636363636365;;;14.600000000000016;;24532.541528239202;;;66.0;;;62.0;;301.0;19190.721649484545;11701.2;16019.559069767462;194.0;20.0;215.0;550031.0999999997;11000.621999999996;50.0;3438693.7000000034;15701.797716894993;219.0;0.41371909730694606;0.8843607563432654
3337;3522;412936.2999999997;2647.0275641025623;156.0;2423.0;;77.63548387096772;;6919.0;14.600000000000005;;3176.5853658536585;27.0;;31.0;;31.0;26.0;;41.0;3458.6619047619056;;2097.210752688173;63.0;;93.0;157661.10000000006;2627.685000000001;60.0;412936.2999999997;2647.0275641025623;156.0;0.8575850820618236;
3338;3523;84305.9;2554.724242424242;33.0;;;5.9;;;;;2634.375;;;1.0;;;;;32.0;2612.7458333333334;;2400.0;24.0;;9.0;24205.9;1861.9923076923078;13.0;84305.9;2554.724242424242;33.0;0.7684412698412699;
3339;3524;164484.40000000002;2082.0810126582282;79.0;3060.0;;58.32857142857142;;4826.0;14.599999999999996;;1688.5;14.0;;14.0;;18.0;13.0;;20.0;2663.169696969697;;1665.2130434782607;33.0;;46.0;121961.20000000001;1967.1161290322582;62.0;164484.40000000002;2082.0810126582282;79.0;2.868109643676864;
3340;3525;392380.2999999998;2255.059195402298;174.0;3084.0;;72.73243243243243;;;14.600000000000009;;3992.3611111111113;33.0;;37.0;;;32.0;;72.0;2597.26375;;1963.821276595746;80.0;;94.0;118206.30000000003;2189.005555555556;54.0;376116.7999999999;2212.4517647058815;170.0;0.9658687370999662;7.525034586651091
3341;3526;3511310.4000000004;15745.786547085203;223.0;4559.0;;256.5466666666667;;;14.600000000000005;;23836.021126760563;26.0;;30.0;;;25.0;;142.0;19384.59569892473;12917.42857142857;13169.818965517245;93.0;14.0;116.0;1456230.9000000006;15169.071875000007;96.0;3511310.4000000004;15745.786547085203;223.0;0.810301719976641;
3342;3527;1237280.8999999997;9742.36929133858;127.0;3414.0;;205.0625;;;14.6;;17957.169230769232;19.0;;24.0;;;19.0;;65.0;13169.744897959185;;7589.274358974356;49.0;;78.0;672775.2999999998;9475.708450704222;71.0;1237280.8999999997;9742.36929133858;127.0;1.1917956172622557;
3343;3528;2740291.100000003;8179.97343283583;335.0;7655.0;;156.36724137931037;;;14.600000000000014;;13629.870588235293;54.0;;58.0;;;53.0;;170.0;11794.807627118644;;6214.303225806453;118.0;;217.0;557974.3999999999;7971.062857142856;70.0;1714600.000000001;7901.382488479267;217.0;0.962945104260848;1.0045758862203826
3344;3529;667981.2999999997;8563.862820512817;78.0;;;226.29999999999995;;;14.599999999999996;;13550.183673469388;;;17.0;;;12.0;;49.0;10551.03142857143;;6946.4000000000015;35.0;;43.0;511225.6;8520.426666666666;60.0;667981.2999999997;8563.862820512817;78.0;3.2612887442051544;
3345;3530;435670.3999999998;2393.7934065934055;182.0;1977.0;;65.4111111111111;;6156.0;14.600000000000009;;3124.1666666666665;31.0;;36.0;;36.0;31.0;;48.0;3083.161643835616;;1932.1064220183498;73.0;;109.0;147074.50000000006;2411.0573770491815;61.0;435670.3999999998;2393.7934065934055;182.0;0.957191603629238;
3346;3531;413030.7999999999;2473.238323353293;167.0;2868.0;;98.64375;;6962.0;14.600000000000007;;2229.795918367347;27.0;;32.0;;32.0;27.0;;49.0;3489.855384615384;;1825.3941176470598;65.0;;102.0;154486.80000000005;2376.7200000000007;65.0;413030.7999999999;2473.238323353293;167.0;0.9057228989830415;
3347;3532;1055507.5999999996;5277.537999999998;200.0;;;113.21951219512198;;;14.60000000000001;;8539.349593495936;;;41.0;;;36.0;;123.0;6282.348837209303;;4519.522807017541;86.0;;114.0;327939.1;5558.289830508475;59.0;950209.2999999997;5220.930219780218;182.0;1.0569839485875199;2.946479667762918
3348;3533;417442.0999999998;1496.2082437275978;279.0;2127.0;;118.03653846153841;;;14.600000000000014;;2337.287878787879;48.0;;52.0;;;47.0;;132.0;1758.8181102362203;;1276.7907894736852;127.0;;152.0;103069.4;1585.683076923077;65.0;296263.9000000001;1481.3195000000005;200.0;1.0318878942936975;1.1089433295289524
3349;3534;929603.7999999997;4405.705213270141;211.0;2189.0;;170.23750000000004;;;14.600000000000007;;6955.403225806452;28.0;;32.0;;;27.0;;124.0;7037.066666666666;;3127.0859154929567;69.0;;142.0;359079.4999999999;4224.464705882351;85.0;929603.7999999997;4405.705213270141;211.0;0.9825798969805627;
3350;3535;387872.09999999974;1288.6116279069759;301.0;2131.0;;76.44920634920634;;;14.600000000000016;;2119.7622950819673;58.0;;63.0;;;58.0;;122.0;1632.4984251968508;;1037.6137931034493;127.0;;174.0;71428.09999999998;1231.518965517241;58.0;229441.60000000018;1253.7792349726785;183.0;0.8915273319121103;1.0012184255941852
3351;3536;658020.0999999993;2341.7085409252645;281.0;2589.0;;89.98679245283017;;6263.0;14.600000000000014;;2483.974358974359;49.0;;53.0;;53.0;48.0;;78.0;3152.4140186915893;;1843.1712643678156;107.0;;174.0;151916.40000000005;2373.693750000001;64.0;463786.7999999998;2354.2477157360395;197.0;0.93220662439565;1.0567166134085861
3352;3537;256012.60000000003;2265.5982300884957;113.0;646.0;50.0;78.75;;;14.599999999999996;;3909.3650793650795;12.0;11.0;16.0;;;11.0;;63.0;3653.0;;1590.1526315789479;37.0;;76.0;205526.70000000004;2055.2670000000003;100.0;256012.60000000003;2265.5982300884957;113.0;4.070972291273406;
3353;3538;3248434.6000000043;10151.358125000013;320.0;;;200.89375000000004;;;14.600000000000016;;16419.878172588833;;;64.0;;;59.0;;197.0;12683.48615384615;;8418.849473684217;130.0;;190.0;610017.8;10166.963333333335;60.0;1855004.7000000007;10136.637704918036;183.0;0.9864689517148859;1.004243615454484
3354;3539;799763.8999999996;2665.8796666666653;300.0;;;155.4127272727273;;;14.600000000000014;;4095.6321243523316;;;55.0;;;52.0;;193.0;2469.439411764706;;2922.7630769230764;170.0;;130.0;236993.20000000004;3761.796825396826;63.0;566465.6999999996;2832.328499999998;200.0;1.3991689760504986;1.46148343916015
3355;3540;217143.30000000002;1765.3926829268294;123.0;2565.0;;133.70416666666668;;;14.6;;2703.6393442622953;19.0;;24.0;;;19.0;;61.0;2128.867213114754;;1407.7806451612905;61.0;;62.0;112982.70000000003;1686.308955223881;67.0;217143.30000000002;1765.3926829268294;123.0;1.0846970927586825;
3356;3541;213878.10000000006;2096.8441176470596;102.0;1691.0;;90.13181818181819;;5485.0;14.599999999999996;;2592.9166666666665;17.0;;22.0;;22.0;17.0;;24.0;2734.508888888889;;1593.424561403509;45.0;;57.0;123342.90000000001;2022.0147540983608;61.0;213878.10000000006;2096.8441176470596;102.0;1.3623750762134506;
3357;3542;434786.49999999965;1346.0882352941167;323.0;;;89.55671641791047;;;14.600000000000016;;2205.5721649484535;;;67.0;;;62.0;;194.0;1736.794814814815;;1065.5276595744692;135.0;;188.0;80072.2;1380.5551724137931;58.0;239420.80000000016;1337.5463687150848;179.0;1.0091065361388083;0.9524310219210278
3358;3543;172164.50000000012;1345.035156250001;128.0;;;66.36399999999999;;;14.600000000000003;;2153.8607594936707;;;25.0;;;24.0;;79.0;1702.692727272727;;1075.5671232876714;55.0;;73.0;83672.09999999999;1349.55;62.0;172164.50000000012;1345.035156250001;128.0;1.1642048348003216;
3359;3544;769004.9999999999;8094.789473684209;95.0;10975.0;;116.90000000000002;;;14.599999999999996;;13428.363636363636;16.0;;20.0;;;15.0;;44.0;9474.047619047622;15476.0;6838.826923076923;42.0;1.0;52.0;467301.89999999997;7920.371186440678;59.0;769004.9999999999;8094.789473684209;95.0;1.5488800081934853;
3360;3545;3043717.4000000036;8030.916622691302;379.0;7358.0;;163.37714285714281;;;14.600000000000016;;14262.916201117318;65.0;;70.0;;;65.0;;179.0;10909.566197183101;;6306.1561181434645;142.0;;237.0;509737.9999999998;7964.656249999997;64.0;1587405.8000000014;8017.201010101017;198.0;0.9678760132557039;0.9825136489689466
3361;3546;1051447.3999999997;7510.338571428569;140.0;1658.0;;281.7652173913044;;;14.599999999999998;;12529.135802469136;18.0;;23.0;;;18.0;;81.0;11848.554166666667;;5246.921739130433;48.0;;92.0;572065.1999999998;6730.17882352941;85.0;1051447.3999999997;7510.338571428569;140.0;1.1933384259991298;
3362;3547;506965.09999999934;1701.2251677852328;298.0;2684.0;;72.38615384615383;;4026.0;14.600000000000016;;1616.3829787234042;61.0;;65.0;;65.0;60.0;;47.0;2035.8404580152674;;1438.7425149700612;131.0;;167.0;95222.9;1763.3870370370369;54.0;286218.0000000001;1693.5976331360953;169.0;1.0146135273421597;0.9459672761689351
3363;3548;710230.199999999;2415.7489795918336;294.0;3586.0;;92.25614035087716;;6022.0;14.600000000000014;;2101.746031746032;57.0;;57.0;;61.0;56.0;;63.0;3139.5008403361353;;1923.5977142857134;119.0;;175.0;137421.7;2410.9070175438596;57.0;428966.79999999976;2383.1488888888875;180.0;0.9914742351197735;0.9669932688873009
3364;3549;260988.2000000001;2087.905600000001;125.0;3265.0;;74.30833333333332;;4898.0;14.600000000000003;;1727.037037037037;23.0;;24.0;;28.0;23.0;;27.0;2632.5924528301884;;1686.9555555555562;53.0;;72.0;119833.70000000001;2031.0796610169493;59.0;260988.2000000001;2087.905600000001;125.0;0.9906681822878991;
3365;3550;875855.9999999997;4293.411764705881;204.0;5262.0;2564.0;138.03333333333333;;;14.600000000000005;;6825.252525252526;25.0;25.0;30.0;;;25.0;;99.0;6831.656716417909;;3052.0802919708017;67.0;;137.0;349386.5;4015.9367816091954;87.0;875855.9999999997;4293.411764705881;204.0;0.9408494146527208;
3366;3551;505067.9999999993;1134.9842696629198;445.0;1769.0;290.0;110.10967741935485;;;14.600000000000016;;1799.9380952380952;58.0;58.0;62.0;;;57.0;;210.0;1756.2604026845636;;822.247297297298;149.0;;296.0;94089.30000000003;1106.9329411764709;85.0;301798.6;1126.1141791044774;268.0;0.9359651435193704;1.01598260045217
3367;3552;1090744.1999999995;3623.7348837209283;301.0;6694.0;602.0;219.7425;;;14.60000000000001;;5316.801948051948;36.0;36.0;40.0;;;35.0;;154.0;5879.446464646464;;2518.212871287127;99.0;;202.0;329771.7;3435.1218750000003;96.0;1016318.9999999993;3516.674740484427;289.0;0.9158127049508119;4.838232211670239
3368;3553;1315609.9999999998;7432.824858757061;177.0;;;129.64999999999998;;;14.60000000000001;;12842.28431372549;;;40.0;;;35.0;;102.0;8257.304878048782;;6721.168421052626;82.0;;95.0;389351.69999999995;7346.258490566037;53.0;1206071.9999999998;7354.097560975609;164.0;0.9492370663814541;3.7445753984918464
3369;3554;990079.7999999991;2329.5995294117624;425.0;;;120.53521126760563;;;14.600000000000016;;3428.423076923077;;;71.0;;;68.0;;286.0;2145.7436974789916;;2563.597860962564;238.0;;187.0;224029.40000000002;3111.5194444444446;72.0;555378.0999999999;2583.1539534883714;215.0;1.6101804674804199;0.6230262468531448
3370;3555;2322969.9000000013;8416.557608695657;276.0;12578.0;;140.8098039215686;;;14.600000000000012;;13056.609022556391;46.0;;51.0;;;46.0;;133.0;10306.915652173915;10215.357142857143;6766.391836734688;115.0;14.0;147.0;541849.2;8087.301492537313;67.0;1665601.700000001;8124.886341463419;205.0;0.9394105725237824;1.0379951760326962
3371;3556;631359.7;5587.253982300885;113.0;4240.0;;129.79375000000002;2913.8000000000006;;14.599999999999996;;8021.140845070423;12.0;;16.0;3.0;;11.0;;71.0;8603.360526315792;8141.692307692308;3203.0645161290327;38.0;13.0;62.0;506573.2999999998;5065.732999999998;100.0;631359.7;5587.253982300885;113.0;4.059523313438001;
3372;3557;155132.2000000001;1360.8087719298255;114.0;2262.0;;70.9846153846154;;;14.600000000000001;;2293.0;21.0;;26.0;;;21.0;;46.0;1706.8603773584907;;1060.140983606557;53.0;;61.0;80142.7;1335.7116666666666;60.0;155132.2000000001;1360.8087719298255;114.0;1.1824259127566088;
3373;3558;6358102.699999993;11174.16994727591;569.0;1580.0;3231.0;279.81343283582083;;;14.600000000000016;;19114.45569620253;62.0;62.0;67.0;;;62.0;;316.0;23795.41111111112;12632.22;6547.164583333341;135.0;50.0;384.0;1139279.5999999999;10452.106422018347;109.0;3462139.800000003;10620.060736196328;326.0;0.9534152929781416;1.0792339024510742
3374;3559;1061198.1999999997;5414.276530612244;196.0;4418.0;;171.76666666666668;;;14.600000000000009;;9363.30612244898;31.0;;36.0;;;31.0;;98.0;7381.415789473684;;4168.421666666664;76.0;;120.0;362582.4;5254.817391304348;69.0;1060598.1999999997;5438.965128205126;195.0;1.0101808662568168;598.2136666666667
3375;3560;240699.9000000001;2270.753773584907;106.0;3350.0;;73.7095238095238;;5026.0;14.6;;2310.5;20.0;;21.0;;25.0;20.0;;20.0;2723.359574468085;;1910.2033898305092;47.0;;59.0;119728.10000000003;2217.1870370370375;54.0;240699.9000000001;2270.753773584907;106.0;1.0397956330148386;
3376;3561;100789.50000000003;1866.4722222222229;54.0;1789.0;;78.425;;4324.0;14.599999999999998;;2308.0;9.0;;12.0;;14.0;9.0;;10.0;2299.151851851852;;1433.7925925925924;27.0;;27.0;91541.50000000001;1794.93137254902;51.0;100789.50000000003;1866.4722222222229;54.0;9.898518598615919;
3377;3562;2537116.6000000015;12685.583000000008;200.0;;;238.43103448275863;7290.5;;14.600000000000005;;17962.239130434784;;;29.0;7.0;;26.0;;138.0;15795.359756097561;10453.09090909091;10531.898130841118;82.0;11.0;107.0;1153139.4000000001;12812.660000000002;90.0;2537116.6000000015;12685.583000000008;200.0;2.0668755039976574;
3378;3563;1143709.6999999997;7942.42847222222;144.0;;;166.1566666666667;;;14.600000000000005;;12790.561797752809;;;30.0;;;25.0;;89.0;9599.10806451613;;6689.817073170729;62.0;;82.0;463563.4999999999;7726.058333333332;60.0;1143709.6999999997;7942.42847222222;144.0;0.9460846440984445;
3379;3564;384242.8;3256.2949152542374;118.0;;;122.83200000000001;;;14.6;;5217.534246575343;;;25.0;;;20.0;;73.0;3915.755555555556;;2699.875000000001;54.0;;64.0;198677.80000000005;3153.6158730158736;63.0;384242.8;3256.2949152542374;118.0;1.1904045191294872;
3380;3565;202823.40000000005;1300.1500000000003;156.0;492.0;410.0;107.6909090909091;;;14.599999999999996;;2271.2345679012346;18.0;18.0;22.0;;;17.0;;81.0;2077.0400000000004;;877.091089108911;55.0;;101.0;111684.90000000004;1151.390721649485;97.0;202823.40000000005;1300.1500000000003;156.0;1.225441498378841;
3381;3566;837149.5999999989;2056.8786240786217;407.0;294.0;;87.99104477611944;;;14.600000000000016;;3759.8194444444443;62.0;;67.0;;;62.0;;216.0;2976.0575342465745;;1542.7019157088105;146.0;;261.0;130640.80000000003;1979.4060606060611;66.0;419100.8999999997;2014.9081730769215;208.0;0.9654226506394481;0.8347395783855674
3382;3567;2961110.500000003;9111.10923076924;325.0;1156.0;;181.0959183673469;;;14.600000000000012;;15273.163157894736;43.0;;49.0;;;43.0;;190.0;12698.217796610175;10905.23076923077;6514.83314917127;118.0;26.0;181.0;559612.9999999999;7363.32894736842;76.0;2412748.4000000022;9424.798437500009;256.0;0.6989044465201275;1.4916759038636012
3383;3568;335490.6;2096.81625;160.0;2626.0;;68.32727272727271;;5243.0;14.600000000000007;;2270.5263157894738;28.0;;33.0;;33.0;28.0;;38.0;2623.489552238806;;1717.38494623656;67.0;;93.0;125895.2;2208.6877192982456;57.0;335490.6;2096.81625;160.0;0.9389460432244888;
3384;3569;369277.59999999986;2251.6926829268286;164.0;;;92.52592592592592;;;14.600000000000003;;3242.734513274336;;;27.0;;;24.0;;113.0;2232.3608695652174;;2276.3944444444455;92.0;;72.0;144610.50000000003;1928.1400000000003;75.0;369277.59999999986;2251.6926829268286;164.0;0.715597760331744;
3385;3570;988283.3999999994;2783.896901408449;355.0;3836.0;;161.43934426229504;;;14.600000000000014;;4191.219780219781;56.0;;61.0;;;56.0;;182.0;3262.8822085889574;;2377.258333333331;163.0;;192.0;220916.7;3068.2875000000004;72.0;593529.6999999998;2735.1599078341005;217.0;1.1679290519554326;0.874679889426016
3386;3571;863118.3999999993;2147.060696517411;402.0;3224.0;;116.4639344262295;;;14.600000000000014;;2946.0807860262007;56.0;;61.0;;;56.0;;229.0;2968.702631578947;;1647.5023999999985;152.0;;250.0;175919.90000000005;2226.8341772151907;79.0;517194.0999999996;2085.46008064516;248.0;1.065909243762652;0.8796563925912384
3387;3572;445444.9999999997;2356.8518518518504;189.0;2964.0;;101.50526315789473;;6213.0;14.600000000000009;;2280.851063829787;33.0;;38.0;;38.0;33.0;;47.0;3127.937662337663;;1826.7303571428583;77.0;;112.0;142742.40000000002;2265.7523809523814;63.0;432072.59999999974;2348.2206521739117;184.0;0.9577494273326382;11.145299273129732
3388;3573;197654.09999999995;3040.832307692307;65.0;;;126.476;;;14.6;;5117.4473684210525;;;25.0;;;2.0;;38.0;2880.1256410256415;;3281.8923076923083;39.0;;26.0;71142.70000000001;2371.4233333333336;30.0;197654.09999999995;3040.832307692307;65.0;1.1086200743934689;
3389;3574;177450.90000000005;1690.008571428572;105.0;2328.0;;87.0142857142857;;;14.599999999999996;;2656.576923076923;16.0;;21.0;;;16.0;;52.0;1962.4346938775514;;1451.6357142857144;49.0;;56.0;105203.60000000002;1593.9939393939396;66.0;177450.90000000005;1690.008571428572;105.0;1.4561596073486485;
3390;3575;1149582.7999999996;3098.6059299191365;371.0;5070.0;;135.44374999999997;;;14.600000000000016;;4446.026595744681;60.0;;64.0;;;59.0;;188.0;3900.1417218543047;;2548.460909090906;151.0;;220.0;234814.50000000006;3261.312500000001;72.0;669821.7999999995;3115.450232558137;215.0;1.0850997463019703;0.9974597845310968
3391;3576;378033.6999999998;1335.8081272084798;283.0;1213.0;;95.47333333333331;;4065.0;14.600000000000012;;1193.25;45.0;;45.0;;49.0;44.0;;100.0;2151.382105263158;;923.682978723405;95.0;;188.0;96482.20000000001;1321.67397260274;73.0;293313.6000000001;1303.6160000000004;225.0;0.9655635528085569;1.2528753647102193
3392;3577;534636.0999999999;4904.918348623852;109.0;7964.0;;157.25500000000002;;;14.599999999999996;;6979.864406779661;15.0;;20.0;;;15.0;;59.0;6037.900000000001;;3979.650000000001;49.0;;60.0;347884.0;4701.135135135135;74.0;534636.0999999999;4904.918348623852;109.0;1.8628117167089422;
3393;3578;933522.1999999997;4939.270899470898;189.0;4051.0;;225.75882352941176;;;14.600000000000007;;8373.885416666666;30.0;;34.0;;;29.0;;96.0;6879.848648648649;;3690.551304347824;74.0;;115.0;354053.2;4917.405555555556;72.0;933522.1999999997;4939.270899470898;189.0;1.0880994557861599;
3394;3579;2675800.100000002;8773.11508196722;305.0;3460.0;;252.82499999999996;;;14.600000000000014;;15796.753164556962;48.0;;52.0;;;47.0;;158.0;12984.470754716978;;6529.8804020100515;106.0;;199.0;623261.7999999998;8422.456756756754;74.0;1875598.6000000006;8448.642342342346;222.0;0.9975427222693576;0.9923218581027156
